Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
0,14,14,18,99,-51,-45,-94,-27,12,227,48,-86,-106,42,15,45,119,-53,-43,-46,-26,-10,249,17,15,-162
50,14,14,19,97,-45,-19,-91,-25,10,232,47,-86,-103,43,15,47,118,-65,-39,-45,-24,-10,244,17,16,-163
100,14,14,18,93,-53,-33,-70,-26,5,232,47,-85,-107,50,15,49,117,-59,-59,-50,-24,-13,239,18,15,-164
150,14,14,18,95,-30,-30,-75,-28,15,236,49,-87,-102,61,16,44,114,-44,-49,-57,-23,-6,242,18,17,-161
200,14,14,18,96,-53,-42,-78,-22,7,233,47,-86,-107,61,16,41,111,-55,-53,-65,-22,-8,240,17,16,-164
250,14,14,18,95,-49,-39,-83,-24,17,237,48,-87,-105,51,16,46,106,-48,-70,-68,-27,-9,240,18,16,-163
300,14,14,18,95,-50,-53,-57,-25,8,236,48,-85,-104,46,17,43,99,-63,-89,-57,-25,-7,244,18,15,-163
350,14,14,18,91,-34,-36,-90,-25,8,235,47,-86,-105,45,18,45,96,-64,-56,-54,-25,-9,239,18,16,-161
400,14,14,18,91,-12,-37,-70,-24,10,228,48,-85,-103,47,18,45,95,-80,-72,-62,-26,-11,249,17,15,-164
450,14,14,18,95,14,-25,-80,-25,5,234,47,-86,-105,44,18,47,96,-101,-45,-53,-25,-7,244,18,16,-163
500,14,14,18,104,67,9,-78,-22,10,236,48,-85,-104,47,17,45,101,-176,-8,-64,-24,-9,244,17,16,-164
550,14,13,18,119,116,17,-68,-30,13,234,46,-86,-104,48,17,47,114,-236,-8,-88,-25,-7,244,17,16,-161
600,14,13,17,135,97,10,-74,-21,10,232,48,-86,-105,41,16,41,133,-222,12,-56,-29,-8,246,17,15,-165
650,14,14,17,146,67,24,-82,-27,11,233,48,-87,-104,36,15,36,152,-193,-20,-85,-28,-15,239,17,15,-162
700,14,14,18,149,29,11,-82,-29,7,237,48,-86,-103,26,15,37,189,-153,-23,-75,-25,-11,243,18,16,-163
750,14,14,18,156,-4,-4,-88,-24,15,235,48,-88,-103,26,15,31,168,-127,-10,-72,-24,-12,239,17,17,-162
800,14,14,18,159,-1,1,-96,-27,9,235,48,-86,-105,24,15,24,185,-114,-5,-68,-25,-13,241,18,16,-165
850,13,14,18,163,-1,5,-77,-22,14,235,49,-87,-103,23,15,23,187,-114,-7,-67,-25,-9,241,17,17,-163
900,14,13,18,166,8,14,-77,-26,10,234,48,-87,-105,22,14,24,195,-134,6,-62,-23,-10,241,17,16,-162
950,14,13,17,168,2,-17,-87,-24,12,234,48,-88,-102,14,14,22,206,-151,50,-37,-19,-11,240,18,16,-161
1000,13,13,17,168,4,-31,-66,-29,13,228,47,-87,-106,13,14,20,218,-152,55,-37,-23,-9,240,17,16,-164
1050,13,13,17,173,30,10,-63,-21,7,234,48,-87,-102,13,14,20,224,-169,114,-58,-27,-17,242,17,17,-162
1100,13,14,17,179,3,-15,-74,-24,14,234,49,-87,-106,13,14,18,225,-154,62,-55,-21,-19,241,18,17,-161
1150,13,13,16,183,14,12,-75,-28,12,235,49,-87,-105,13,14,18,232,-144,52,-59,-29,-12,244,18,18,-162
1200,13,13,16,188,-4,3,-67,-25,13,237,49,-87,-103,13,14,18,245,-158,49,-57,-23,-13,244,17,17,-164
1250,13,13,16,192,-21,-30,-77,-30,10,233,48,-87,-105,13,13,18,250,-129,27,-43,-26,-13,240,18,17,-164
1300,13,13,16,192,-22,-29,-81,-33,14,230,49,-87,-103,13,13,17,264,-97,4,-56,-27,-15,240,18,17,-160
1350,13,13,16,190,3,-14,-78,-27,11,232,48,-87,-104,13,14,17,262,-109,6,-71,-26,-11,242,19,17,-161
1400,13,13,16,191,-8,-26,-85,-31,11,233,48,-87,-103,13,14,16,261,-104,-16,-63,-22,-13,243,18,17,-164
1450,13,13,16,197,-3,-23,-89,-26,11,231,48,-88,-103,13,13,16,259,-103,-16,-91,-31,-13,240,18,17,-162
1500,13,13,17,178,-32,-25,-69,-26,12,240,48,-87,-104,13,13,17,264,-84,-73,-75,-17,-8,243,17,17,-161
1550,13,13,16,196,-39,-39,-72,-29,4,233,48,-87,-105,13,14,16,267,-48,-77,-68,-24,-12,242,18,17,-162
1600,13,13,16,193,-33,-35,-84,-27,19,232,48,-87,-103,13,14,17,262,-36,-106,-69,-24,-14,236,17,16,-164
1650,13,13,17,196,-46,-45,-69,-26,13,230,48,-87,-103,13,14,16,260,-64,-80,-72,-29,-12,240,18,17,-163
1700,13,13,17,197,-38,-34,-90,-29,14,238,48,-87,-104,13,14,16,259,-76,-49,-64,-28,-9,236,18,17,-161
1750,13,13,17,197,-33,-28,-61,-26,13,234,48,-88,-102,13,14,17,258,-93,-33,-63,-30,-14,237,18,17,-162
1800,13,13,17,196,-21,-33,-88,-33,19,232,49,-87,-105,13,14,17,261,-92,-26,-76,-26,-7,240,18,16,-162
1850,13,13,17,194,-28,-26,-55,-31,15,231,48,-87,-101,13,14,16,264,-94,-8,-62,-26,-9,241,18,17,-159
1900,13,13,17,199,-24,-26,-84,-30,13,231,48,-86,-104,13,14,16,263,-93,-10,-91,-26,-14,240,18,17,-161
1950,13,13,17,198,-27,-33,-80,-25,12,232,48,-88,-101,13,14,16,265,-92,-43,-72,-28,-13,235,19,17,-163
2000,13,13,17,201,-44,-35,-74,-29,11,232,49,-88,-105,13,14,16,260,-58,-75,-86,-25,-14,238,18,17,-163
2050,13,13,17,198,-45,-29,-93,-28,12,231,48,-87,-104,13,14,16,258,-31,-115,-88,-26,-15,241,19,18,-160
2100,13,13,17,197,-67,-70,-89,-27,15,231,48,-87,-102,13,14,16,244,33,-169,-80,-27,-12,244,17,17,-162
2150,13,13,17,196,-65,-64,-68,-24,10,234,48,-87,-104,13,14,17,233,-3,-190,-73,-22,-12,243,17,17,-163
2200,13,13,17,196,-64,-61,-85,-31,13,235,47,-87,-103,13,15,21,228,-36,-104,-69,-24,-10,240,18,16,-162
2250,13,13,17,197,-44,-26,-81,-30,11,236,49,-87,-104,13,15,17,221,-43,-86,-71,-26,-13,238,18,18,-160
2300,13,13,17,196,-49,-54,-81,-21,12,237,48,-87,-102,13,16,18,218,-61,-67,-70,-25,-11,241,17,17,-161
2350,13,13,17,191,-42,-40,-74,-30,16,232,48,-87,-103,13,16,18,218,-67,-76,-66,-30,-9,240,17,16,-164
2400,13,13,17,194,-25,-29,-94,-25,15,233,48,-87,-103,13,15,18,212,-68,-46,-52,-22,-10,245,17,17,-162
2450,13,13,17,192,-30,-35,-85,-27,14,235,48,-87,-104,13,15,18,212,-73,-51,-62,-28,-11,243,17,18,-161
2500,13,13,17,194,-44,-42,-71,-30,9,231,48,-86,-103,13,15,18,211,-76,-54,-44,-24,-11,239,17,16,-162
2550,13,13,17,186,-57,-49,-68,-32,13,232,48,-88,-104,13,15,18,207,-58,-58,-47,-24,-14,238,17,18,-163
2600,15,13,16,185,-75,-78,-84,-30,8,231,48,-86,-105,14,15,18,203,-43,-66,-58,-25,-10,236,17,16,-162
2650,14,13,17,178,-53,-51,-75,-26,15,233,48,-88,-103,14,15,18,194,-50,-70,-72,-20,-11,241,17,16,-162
2700,13,13,17,178,-43,-40,-83,-30,10,231,49,-86,-104,19,15,18,192,-65,-66,-67,-23,-11,247,18,17,-161
2750,14,13,17,176,-39,-41,-81,-25,16,232,49,-87,-102,21,15,18,194,-76,-57,-56,-25,-10,242,18,17,-162
2800,14,13,17,174,-44,-41,-68,-26,10,234,48,-86,-105,20,14,77,181,-66,-63,-66,-18,-10,241,17,16,-161
2850,14,13,18,175,-63,-38,-87,-26,10,237,48,-87,-104,20,15,18,182,-68,-51,-60,-28,-9,239,17,17,-161
2900,14,13,18,179,-43,-48,-81,-24,11,229,47,-86,-103,22,14,18,183,-68,-54,-62,-24,-11,246,17,16,-161
2950,14,13,18,170,-41,-28,-72,-26,10,236,48,-87,-104,20,15,18,180,-73,-51,-53,-24,0,239,17,16,-163
3000,14,13,18,169,-38,-26,-93,-25,13,234,49,-87,-102,24,14,18,181,-76,-55,-65,-24,-12,241,17,17,-162
3050,14,13,18,168,-20,-41,-78,-24,16,233,48,-87,-104,23,14,18,180,-80,-46,-57,-22,-11,244,17,17,-163
3100,14,13,18,171,-32,-27,-82,-22,12,232,48,-87,-104,13,14,18,179,-74,-85,-62,-28,-13,239,17,16,-162
3150,14,13,18,170,-36,-24,-77,-25,11,234,47,-87,-105,14,16,18,181,-80,-59,-64,-25,-12,245,18,16,-163
3200,15,13,18,168,-27,-23,-101,-31,12,236,48,-87,-102,13,17,19,182,-71,-69,-64,-22,-8,242,17,16,-162
3250,14,13,18,166,-30,-25,-71,-25,8,234,47,-87,-104,12,16,18,183,-80,-27,-73,-23,-7,241,17,17,-162
3300,14,13,18,170,-28,-35,-76,-25,9,234,48,-87,-102,12,16,19,183,-80,-36,-56,-26,-11,244,17,17,-163
3350,14,13,18,168,-29,-22,-89,-25,9,231,48,-86,-104,13,16,19,186,-74,-46,-59,-32,-10,244,17,18,-163
3400,14,13,18,170,-35,-37,-84,-30,9,233,48,-86,-103,13,15,19,181,-71,-46,-75,-22,-10,239,18,16,-161
3450,14,13,18,172,-38,-33,-81,-27,15,235,48,-87,-104,13,15,19,189,-69,-53,-57,-25,-11,240,17,17,-163
3500,14,13,18,169,-55,-33,-72,-27,9,232,48,-85,-104,13,14,19,173,-56,-56,-48,-23,-14,239,17,17,-162
3550,14,13,18,168,-48,-50,-75,-26,12,229,48,-87,-104,13,15,19,170,-66,-55,-39,-26,-13,243,18,16,-162
3600,14,13,18,170,-37,-53,-67,-25,10,235,49,-86,-105,13,15,19,165,-74,-49,-55,-26,-11,241,17,16,-161
3650,14,13,18,168,-42,-43,-81,-25,9,231,49,-87,-104,13,15,19,162,-76,-49,-72,-26,-12,237,17,16,-164
3700,14,13,18,165,-47,-45,-85,-25,15,233,48,-87,-103,16,15,19,155,-67,-55,-58,-25,-11,244,18,16,-164
3750,14,13,18,160,-75,-52,-86,-27,9,232,48,-86,-104,14,15,19,156,-59,-61,-64,-22,-13,239,17,17,-163
3800,14,13,18,154,-95,-60,-76,-24,11,235,47,-87,-103,16,16,19,146,-15,-61,-64,-21,-5,244,16,15,-161
3950,14,13,18,148,-55,-29,-86,-31,9,238,48,-86,-105,47,16,18,130,-40,-52,-63,-27,-11,242,17,17,-162
4000,14,13,18,145,-48,-26,-97,-27,8,235,48,-87,-102,55,17,19,127,-30,-60,-54,-27,-7,249,18,17,-162
4050,13,13,18,142,-28,-22,-83,-26,10,229,48,-87,-104,39,18,19,127,-55,-52,-59,-26,-6,240,18,16,-163
4100,14,13,18,142,-21,-9,-81,-20,10,232,47,-87,-104,39,17,18,127,-68,-55,-52,-24,-12,241,17,15,-163
4150,14,13,18,144,-24,-13,-89,-25,13,234,48,-87,-104,31,18,19,124,-76,-38,-53,-19,-9,242,17,15,-163
4200,14,14,18,143,-46,-17,-85,-27,9,235,48,-87,-104,21,19,21,130,-74,-47,-50,-24,-13,242,17,16,-162
4250,14,13,18,148,-32,-28,-87,-24,11,234,48,-87,-106,34,18,20,120,-76,-48,-54,-20,-6,243,17,17,-163
4300,13,13,18,148,-36,-24,-102,-22,8,235,48,-86,-103,33,18,19,118,-70,-62,-64,-24,-7,242,17,16,-163
4350,14,14,18,147,-34,-8,-92,-24,9,233,47,-87,-105,32,20,19,117,-70,-56,-52,-21,-8,235,17,15,-163
4400,14,14,18,146,-28,-26,-77,-25,11,234,48,-86,-104,51,19,20,117,-78,-39,-48,-26,-10,245,18,16,-162
4450,14,13,18,148,-45,-33,-88,-29,10,234,48,-87,-103,47,21,17,117,-58,-58,-59,-24,-3,240,17,16,-164
4500,14,13,18,147,-40,-35,-80,-31,13,234,47,-87,-104,50,18,19,114,-62,-56,-56,-23,-12,241,17,16,-162
4550,14,13,18,149,-17,-23,-72,-28,9,236,48,-86,-103,56,19,19,114,-62,-50,-46,-25,-5,240,17,16,-162
4600,14,14,18,148,-32,-10,-95,-24,8,230,48,-86,-104,49,20,19,115,-72,-62,-54,-28,-5,243,18,15,-162
4650,14,13,18,148,-19,-7,-90,-23,11,233,48,-86,-104,48,18,19,113,-75,-46,-50,-21,-9,238,17,16,-163
4700,14,14,18,150,-5,18,-85,-23,14,232,48,-86,-104,47,23,19,113,-94,-39,-58,-21,-7,245,17,16,-162
4750,14,13,18,151,-14,38,-77,-27,9,233,48,-87,-104,51,19,19,109,-70,-66,-61,-23,-11,241,18,16,-162
4800,14,13,18,154,-50,11,-89,-25,14,237,48,-86,-104,52,19,20,107,-54,-47,-45,-24,-8,242,17,16,-163
4850,14,14,18,151,-72,-13,-82,-32,8,231,48,-87,-104,51,18,20,108,-82,-6,-85,-21,-5,245,17,16,-162
4900,14,13,18,143,-32,-49,-77,-29,13,234,48,-86,-102,60,18,18,117,-99,-22,-45,-24,-10,240,17,17,-163
4950,14,13,18,133,-72,-17,-83,-27,8,234,47,-86,-105,60,19,20,123,-83,-30,-45,-24,-15,242,18,16,-163
5000,14,13,18,122,-46,-38,-70,-28,12,234,48,-86,-103,67,18,24,131,-88,11,-49,-26,-9,239,18,15,-162
5050,14,13,18,119,-52,-26,-93,-24,10,238,47,-86,-104,49,18,30,135,-73,-45,-52,-23,-9,240,18,15,-163
5100,14,13,18,121,-32,-19,-73,-27,12,232,48,-86,-103,63,18,28,134,-85,-44,-61,-28,-9,240,18,16,-162
5150,14,13,18,120,9,-15,-75,-27,8,238,48,-86,-104,55,20,29,141,-86,-49,-57,-25,-10,242,17,16,-162
5200,14,14,18,125,34,-20,-72,-29,11,235,49,-85,-103,53,19,36,141,-117,-46,-65,-27,-5,235,17,17,-162
5250,14,13,18,134,39,21,-77,-31,11,235,47,-86,-104,54,18,31,143,-130,-59,-59,-23,-6,239,17,16,-162
5300,13,14,18,143,10,-27,-67,-26,11,230,48,-87,-103,56,18,20,150,-120,-79,-64,-25,-6,243,18,16,-162
5350,13,14,17,146,8,-70,-76,-27,12,237,48,-85,-104,52,18,25,155,-96,-62,-70,-22,-11,239,17,16,-162
5400,14,13,17,152,5,-44,-59,-27,13,230,48,-87,-104,51,18,24,155,-76,-92,-84,-25,-14,238,18,16,-163
5450,15,13,18,150,-28,-52,-64,-32,11,235,49,-87,-102,53,18,25,155,-57,-95,-68,-25,-6,239,16,16,-163
5500,13,13,16,132,-78,92,-57,-32,11,233,48,-86,-103,92,19,22,151,24,-120,-74,-22,-10,239,17,16,-162
5550,13,13,16,89,-291,603,-66,-31,10,235,48,-86,-104,60,20,24,160,-20,-296,-94,-22,-9,239,16,16,-163
5600,13,13,16,33,-810,846,-822,-111,-31,416,50,-84,-103,73,46,23,209,-206,-318,-120,-20,-4,242,16,17,-162
5650,13,13,15,30,-6423,2656,-4583,0,-103,434,58,-66,-110,51,58,35,253,-148,-47,-83,-20,-11,243,16,16,-162
5700,13,12,15,19,-6425,-2100,-3182,-57,-73,358,57,-46,-114,70,67,38,264,2,162,-40,-24,-8,246,16,16,-162
5750,13,13,15,21,-6289,-2648,-4096,-23,-32,262,53,-26,-121,68,51,45,237,-18,325,-8,-22,-9,238,17,16,-164
5800,13,13,15,18,-5923,-2569,-1945,-22,15,136,46,-11,-123,39,43,54,225,-67,220,-17,-22,-3,242,17,16,-162
5850,13,12,15,18,-4581,-1127,587,-5,60,46,40,-1,-126,41,38,54,216,-90,-41,-31,-25,-8,244,17,16,-162
5900,13,12,15,17,-1818,419,2159,-15,55,15,39,1,-125,44,40,52,215,-78,-224,-74,-22,-7,239,18,16,-162
5950,13,12,15,17,2129,544,646,-18,39,40,41,-3,-126,49,16,54,218,-72,-131,-73,-25,-7,239,16,16,-163
6000,13,13,15,17,5449,633,683,-33,-7,104,43,-12,-123,53,36,54,209,-74,-65,-68,-23,-7,239,16,16,-162
6050,13,13,15,16,7434,1793,2179,-28,-17,145,45,-29,-121,54,38,63,203,-28,-43,-44,-27,-10,241,16,16,-162
6100,13,13,15,17,9001,1897,2272,-40,21,209,48,-55,-110,53,34,62,199,-91,-124,-54,-22,-10,239,17,16,-161
6150,13,14,14,17,7202,4198,3729,-432,-1039,788,38,-75,-95,57,31,59,220,-257,25,-31,-25,-10,243,17,14,-163
6200,13,13,15,150,-1685,-2246,-236,-48,45,242,32,-78,-94,46,19,56,152,75,389,-165,-20,-83,242,17,16,-163
6250,15,13,17,88,-807,-199,-72,-26,-5,231,31,-76,-95,22,15,52,77,268,38,38,-14,2,245,18,16,-162
6300,15,14,18,98,-18,-301,-152,-19,5,232,31,-76,-94,51,16,32,59,-17,-119,-43,-13,-4,236,17,14,-162
6350,15,14,18,141,235,152,-47,-23,13,235,31,-76,-95,43,16,41,49,-268,-37,-29,-20,-6,243,17,15,-164
6400,15,14,17,186,292,127,-65,-28,15,235,32,-76,-94,23,15,42,69,-171,190,-65,-30,-6,239,18,17,-163
6450,15,13,16,224,129,107,-64,-22,22,231,31,-77,-94,42,15,43,66,-178,9,-43,-31,-8,242,18,16,-162
6500,14,13,17,228,-90,-244,-77,-29,5,236,32,-76,-94,20,16,38,70,-102,-161,-48,-16,-7,242,17,15,-162
6550,15,13,17,228,-33,55,-86,-28,8,237,31,-77,-94,19,17,35,72,-15,-20,-41,-22,-6,241,18,15,-163
6600,14,13,16,228,12,150,-84,-28,10,227,31,-77,-94,13,15,25,74,-136,-96,-64,-23,-7,240,17,16,-163
6650,15,13,16,240,114,173,-82,-28,13,227,31,-76,-94,13,16,41,81,-142,-135,-74,-28,-8,243,17,15,-161
6700,14,13,17,239,53,177,-100,-26,10,229,32,-77,-93,12,15,30,82,-141,14,-73,-22,-10,244,17,16,-163
6750,13,13,16,247,9,10,-91,-30,8,232,31,-77,-94,14,16,29,85,-154,39,-49,-19,-7,246,18,15,-163
6800,14,13,15,247,-18,-51,-78,-31,13,236,32,-77,-92,13,16,31,101,-176,27,-61,-22,-11,242,17,17,-162
6850,14,13,16,246,-45,-86,-85,-31,18,236,32,-77,-94,13,15,37,105,-107,-7,-82,-19,-10,237,17,15,-162
6900,13,13,16,237,-69,-111,-97,-30,14,236,32,-78,-92,14,15,34,114,-93,87,-70,-27,-5,238,17,16,-162
6950,13,13,16,231,-37,-34,-76,-30,16,233,32,-77,-93,14,16,37,121,-91,28,-42,-28,-10,241,17,16,-162
7000,13,13,16,222,-48,-41,-81,-30,13,231,33,-78,-93,14,16,40,125,-76,-50,-60,-26,-6,241,17,16,-162
7050,13,13,16,228,-25,-42,-68,-30,15,232,31,-77,-93,13,15,38,126,-92,-40,-57,-26,-11,242,17,16,-163
7100,13,13,16,226,-34,-54,-76,-30,10,231,32,-77,-93,13,15,40,126,-114,25,-25,-18,-8,245,18,17,-162
7150,13,13,16,221,-57,-48,-80,-27,16,234,32,-76,-93,13,16,34,139,-143,21,-31,-26,-6,244,18,17,-162
7200,13,13,16,213,-78,-41,-72,-30,11,233,32,-77,-93,13,16,36,151,-70,43,-53,-24,-5,246,18,15,-162
7250,13,13,16,191,-128,-42,-89,-28,14,237,32,-77,-93,13,15,35,148,-19,30,-42,-17,-13,241,17,15,-163
7300,13,13,16,175,-110,-79,-87,-29,11,240,32,-76,-94,16,15,49,148,-23,43,-41,-27,-6,244,18,16,-163
7350,13,13,16,164,-55,-43,-88,-32,16,236,32,-77,-94,33,16,31,142,-50,-39,-46,-25,-6,243,18,15,-162
7400,13,13,16,158,-47,-36,-67,-29,15,236,32,-77,-94,33,16,37,145,-127,13,-34,-25,-12,241,18,16,-162
7450,13,13,16,157,-24,-64,-68,-27,13,234,32,-77,-94,17,15,42,148,-128,-16,-64,-24,-10,240,18,16,-163
7500,13,13,16,154,-46,-85,-80,-27,8,237,32,-77,-94,17,15,43,149,-70,2,-51,-25,-11,242,19,17,-162
7550,13,13,16,154,-56,-91,-82,-31,13,238,32,-77,-94,17,16,40,145,-14,-48,-51,-27,-7,237,18,16,-162
7600,14,13,16,157,-45,-74,-72,-31,11,234,31,-76,-94,18,16,41,135,-11,-70,-44,-26,-10,240,17,15,-162
7650,14,13,16,167,6,-48,-66,-28,14,233,32,-76,-95,23,15,46,121,-20,-80,-64,-30,-12,239,17,14,-163
7700,14,13,16,201,61,-75,-62,-25,8,231,32,-77,-93,13,15,44,102,5,0,-63,-31,-11,244,18,16,-163
7750,15,13,15,239,84,-87,-72,-27,13,233,31,-77,-95,13,16,42,77,58,167,-76,-24,-7,244,19,15,-163
7800,15,13,17,302,151,-279,-55,-21,13,229,31,-78,-93,13,15,21,31,421,582,-85,-43,-7,262,19,15,-163
7850,14,14,18,386,367,-496,-44,-23,16,235,29,-77,-94,12,13,16,27,5923,2019,2421,-134,175,435,23,10,-166
7900,15,14,18,439,111,-198,-76,-19,21,235,30,-79,-91,12,12,14,26,8298,4237,1263,-87,204,470,30,10,-170
7950,16,15,18,425,-119,58,-105,-19,20,233,30,-78,-93,12,14,15,16,7199,1285,5144,-36,74,339,36,7,-175
8000,17,15,18,370,-371,393,-149,-25,14,232,31,-78,-93,12,13,14,18,5668,-1900,5194,-19,11,201,41,-3,-181
8050,15,14,19,310,-402,324,-153,-26,15,229,32,-77,-93,12,13,14,18,5112,-729,1852,-1,-58,87,43,-15,-186
8100,17,15,21,270,-326,-88,-127,-25,11,236,31,-76,-94,12,13,14,19,2714,634,-671,11,-91,22,45,-19,-185
8150,17,15,21,226,-337,-280,-105,-29,12,231,31,-76,-94,12,13,13,16,-828,228,297,13,-114,-36,45,-20,-185
8200,18,17,21,174,-318,-489,-105,-29,10,230,31,-77,-94,12,13,13,16,-3963,-179,872,6,-98,-50,45,-16,-184
8250,34,22,20,156,-173,-628,-105,-21,10,230,30,-76,-94,11,12,13,16,-6169,313,347,-20,-133,64,44,-5,-183
8400,42,24,19,103,-157,-127,-91,-13,-25,201,29,-76,-95,13,14,17,15,-12945,-5426,-5563,-533,-176,1385,52,0,-166
8450,37,31,20,62,-445,539,-157,-29,5,238,30,-75,-96,79,35,16,56,-172,-2238,79,-4,-17,255,48,1,-167
8500,19,22,20,36,-598,180,-285,-23,8,234,30,-74,-96,65,44,36,31,497,1142,-120,-38,-3,234,49,0,-165
8550,23,22,21,22,-95,242,-118,-27,5,225,30,-74,-97,64,44,57,26,-18,-163,8,-24,-7,234,49,-1,-166
8600,18,17,19,25,302,190,-38,-24,5,234,30,-74,-95,50,53,58,36,-336,-346,-80,-23,-6,244,49,1,-166
8750,16,17,18,33,34,-18,-86,-23,6,231,31,-74,-98,67,66,40,47,-205,-102,-71,-24,-3,242,49,-1,-166
8800,16,20,18,34,17,-98,-82,-30,3,233,31,-75,-95,81,52,43,60,-163,-185,-84,-24,-2,248,49,0,-166
8850,14,18,19,44,34,-62,-73,-21,8,235,30,-74,-97,79,20,37,62,-152,-80,-65,-27,-6,244,49,0,-166
8900,14,18,18,52,10,-93,-80,-26,6,233,31,-74,-95,48,36,43,70,-195,-35,-54,-25,-4,243,49,1,-165
8950,15,18,18,57,16,-68,-80,-26,4,235,31,-75,-96,52,27,33,74,-185,-43,-44,-23,-4,244,49,1,-167
9100,17,18,20,67,-68,-31,-114,-24,8,231,31,-75,-95,45,29,37,73,-58,-126,-64,-21,-4,248,49,1,-164
9150,17,19,21,65,-62,-37,-97,-23,5,231,31,-75,-96,54,27,31,63,-62,-73,-68,-29,2,246,49,0,-168
9200,18,19,21,66,10,14,-94,-25,4,233,32,-75,-96,30,22,27,62,-123,-26,-53,-25,-5,240,48,2,-166
9250,17,18,21,71,51,16,-81,-29,7,232,31,-76,-94,27,18,22,40,-206,5,-51,-20,-5,247,49,0,-165
9300,17,19,21,75,109,16,-81,-21,9,231,31,-76,-96,65,17,20,78,-267,15,-56,-22,-4,243,49,2,-164
9350,16,18,20,90,205,15,-59,-25,7,232,31,-74,-95,54,16,20,99,-283,46,-55,-26,-8,246,49,0,-167
9400,15,17,19,117,144,20,-67,-29,8,234,30,-77,-94,38,16,20,113,-246,97,-50,-26,-7,245,49,3,-166
9450,14,15,19,132,63,14,-68,-26,14,232,31,-76,-94,35,15,19,119,-192,48,-69,-29,-5,244,48,2,-165
9500,14,16,19,134,-47,-30,-68,-23,12,236,31,-77,-95,28,14,19,122,-119,-22,-75,-23,-8,245,49,2,-163
9550,15,16,19,132,-107,-55,-87,-29,12,234,30,-75,-97,25,14,20,123,-6,-139,-70,-28,-13,236,48,1,-167
9600,17,17,20,126,-130,-56,-98,-27,11,236,31,-76,-93,34,15,19,113,45,-129,-60,-23,-8,243,48,2,-165
9650,17,17,20,119,-49,-41,-101,-24,11,230,30,-75,-97,65,15,21,108,-46,-74,-68,-25,-8,245,49,1,-166
9700,17,17,19,121,11,6,-81,-22,7,234,30,-76,-94,69,15,20,107,-100,0,-65,-31,-7,239,48,2,-165
9750,17,17,20,127,50,22,-84,-23,6,232,30,-75,-96,69,15,20,112,-137,25,-34,-23,-7,243,48,0,-168
9800,17,16,20,137,83,22,-80,-24,4,231,32,-76,-93,65,15,20,122,-167,12,-51,-28,-8,243,48,2,-164
9850,17,16,18,141,89,45,-63,-27,11,233,31,-75,-96,63,15,20,132,-180,-5,-81,-25,-9,239,49,2,-166
9900,15,16,18,151,72,27,-69,-28,13,233,32,-77,-94,37,14,18,151,-147,-16,-78,-24,-6,245,49,1,-166
9950,15,15,18,161,45,4,-63,-26,12,238,31,-76,-95,36,15,18,159,-145,-21,-71,-29,-8,248,48,2,-169
10000,14,14,18,162,0,-36,-75,-25,11,237,31,-76,-95,34,15,17,168,-137,-22,-67,-23,-4,241,49,3,-166
10050,14,14,16,157,-27,-26,-75,-25,10,236,32,-76,-94,33,14,17,177,-118,-12,-69,-25,-15,246,50,1,-165
10100,15,14,16,167,-35,-26,-70,-26,9,237,31,-77,-94,34,14,17,184,-103,-27,-61,-25,-7,238,49,3,-166
10150,15,13,17,165,-36,-23,-74,-26,13,235,32,-76,-95,31,15,18,191,-106,-8,-67,-20,-11,246,48,1,-169
10200,15,13,17,163,-16,-27,-80,-26,10,233,32,-77,-95,29,14,18,199,-97,-20,-93,-24,-5,245,48,2,-165
10250,15,14,17,171,-26,-24,-74,-29,10,230,31,-76,-94,28,14,18,209,-94,-17,-64,-22,-13,239,48,2,-166
10300,15,13,17,170,-12,-20,-79,-26,12,238,31,-77,-95,36,14,18,207,-105,-10,-83,-23,-10,241,48,3,-166
10350,14,13,16,169,-9,-24,-85,-25,11,229,32,-76,-94,28,14,18,216,-116,-13,-57,-18,-9,241,48,2,-168
10400,15,13,16,172,-11,-18,-74,-27,7,233,31,-77,-94,20,14,17,221,-101,-1,-47,-19,-8,242,49,3,-164
10450,14,14,16,177,-19,-23,-82,-29,12,236,32,-76,-94,15,14,17,217,-103,-19,-73,-24,-9,241,49,2,-166
10500,15,14,16,176,-30,-29,-80,-26,10,233,32,-78,-93,26,14,18,216,-82,-42,-63,-21,-13,243,48,3,-164
10550,15,14,16,177,-57,-37,-65,-30,8,234,32,-75,-96,27,14,18,215,-66,-61,-64,-25,-19,244,49,1,-168
10600,14,13,16,172,-54,-48,-85,-23,11,234,31,-76,-92,26,14,18,210,-28,-112,-73,-29,-11,239,49,3,-163
10650,15,14,16,171,-65,-46,-73,-27,9,232,31,-76,-96,30,14,18,197,-42,-93,-58,-28,-12,242,48,2,-167
10700,14,14,16,170,-53,-40,-72,-28,11,233,31,-78,-93,29,14,18,196,-55,-53,-56,-23,-11,237,50,3,-166
10750,14,15,17,165,-61,-33,-76,-31,10,233,31,-75,-96,30,15,17,197,-63,-63,-68,-18,-10,242,48,1,-169
10800,14,14,16,163,-55,-46,-89,-26,10,236,31,-76,-94,31,15,17,189,-60,-65,-63,-28,-5,244,49,3,-163
