Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
850,16,13,63,139,0,-25,-64,-14,4,233,19,-49,-112,77,13,19,216,-22,-60,-36,-12,0,242,14,61,-174
900,17,13,39,144,-12,-26,-60,-9,4,236,19,-49,-114,79,13,18,218,-31,-55,-38,-15,-6,247,15,61,-172
950,17,13,52,141,-14,-21,-65,-15,6,234,19,-50,-113,81,14,18,217,-23,-61,-40,-23,0,240,15,61,-173
1000,18,13,52,141,-18,-30,-55,-12,6,235,19,-49,-114,74,13,18,214,-18,-49,-28,-13,-3,245,15,61,-174
1050,18,14,52,143,-26,-37,-53,-12,6,234,18,-49,-113,74,14,18,217,-20,-56,-35,-20,-4,241,14,62,-173
1100,18,14,52,142,-21,-39,-61,-8,8,234,18,-50,-114,74,13,18,216,-22,-56,-39,-15,-3,243,15,61,-172
1150,18,14,54,140,-14,-26,-59,-13,11,234,20,-49,-113,74,14,18,215,-44,-67,-32,-13,-1,246,15,61,-172
1200,18,14,56,138,-17,-40,-67,-11,7,236,19,-49,-113,71,14,18,219,-39,-53,-31,-20,2,244,15,61,-174
1250,18,14,53,140,-13,-35,-65,-14,2,234,19,-50,-113,68,14,18,224,-46,-42,-32,-15,-3,247,14,62,-173
1300,18,15,38,142,-15,-41,-75,-13,10,234,18,-50,-113,69,14,18,213,-39,-59,-37,-14,-3,247,14,62,-173
1350,18,14,50,138,-30,-52,-74,-13,6,231,19,-49,-113,75,14,18,216,-49,-31,-19,-19,1,243,14,60,-172
1400,18,15,55,138,-30,-45,-62,-13,2,235,19,-50,-113,72,14,17,209,-38,-64,-39,-15,-1,245,15,61,-173
1450,18,15,52,134,-37,-38,-65,-13,6,237,18,-49,-113,69,14,19,217,-22,-53,-34,-19,-1,243,14,61,-173
1500,19,15,54,132,-33,-31,-77,-9,8,236,18,-49,-114,68,14,18,219,-6,-40,-43,-21,-3,246,15,61,-173
1550,18,15,53,129,-19,-24,-81,-10,5,235,18,-49,-113,56,11,18,220,-12,-59,-31,-16,1,246,15,61,-173
1600,18,15,55,127,-19,-27,-65,-12,7,240,18,-49,-114,69,14,18,214,-14,-62,-33,-16,2,243,15,61,-174
1650,19,15,55,130,-29,-20,-62,-12,3,239,19,-49,-113,65,14,18,212,3,-47,-34,-19,2,243,14,61,-172
1700,19,15,58,198,-17,-29,-74,-14,7,233,20,-49,-113,72,14,20,213,-12,-66,-33,-19,2,241,14,61,-173
1750,19,15,57,123,-23,-27,-71,-10,9,231,18,-49,-113,58,14,20,209,-3,-58,-35,-12,-1,242,14,61,-173
1800,19,15,58,122,-14,-29,-81,-8,0,238,19,-49,-114,55,14,21,209,-6,-54,-30,-16,2,242,15,61,-174
1850,19,15,54,123,-23,-26,-65,-12,7,233,19,-50,-113,56,14,22,212,-18,-50,-38,-19,0,242,14,61,-172
1900,19,15,56,124,-16,-35,-70,-11,2,238,18,-49,-114,63,14,22,210,-22,-49,-27,-18,-6,242,15,61,-173
1950,19,15,53,125,-12,-40,-58,-13,5,235,19,-49,-113,72,15,55,199,-28,-34,-19,-19,2,247,14,61,-172
2000,19,15,56,123,-13,-29,-64,-14,8,235,19,-49,-114,67,15,22,206,-33,-58,-36,-16,-4,243,14,61,-174
2050,19,15,56,123,-21,-23,-78,-10,4,232,19,-50,-114,63,14,24,208,-27,-54,-33,-17,-4,241,15,61,-173
2100,20,15,55,128,4,-19,-46,-13,8,236,19,-49,-113,44,15,24,205,-39,-73,-39,-17,1,243,15,61,-173
2150,19,15,55,124,-1,-16,-70,-14,3,233,18,-50,-113,68,15,22,200,-32,-59,-42,-17,2,247,14,61,-173
2200,19,15,56,125,9,-2,-61,-13,3,238,18,-50,-112,70,15,22,200,-26,-52,-33,-17,3,239,14,61,-174
2250,19,15,55,125,-10,-1,-63,-16,2,237,19,-49,-113,66,15,23,205,-27,-67,-51,-13,2,236,14,60,-172
2300,19,15,59,125,-3,-2,-60,-8,6,232,18,-49,-113,66,15,23,203,-27,-70,-39,-14,-3,247,14,61,-173
2350,19,15,43,132,-4,-5,-73,-9,-1,237,19,-49,-113,70,15,22,252,-24,-56,-36,-17,1,245,14,62,-173
2400,20,15,61,126,-17,-18,-75,-9,5,236,19,-48,-113,72,15,22,198,-17,-65,-40,-16,0,244,15,61,-174
2450,20,15,61,126,-18,-18,-64,-14,7,236,19,-49,-113,70,14,23,196,-7,-54,-27,-11,-2,242,14,62,-173
2500,20,15,63,126,-10,-14,-55,-17,3,230,19,-49,-113,48,14,22,187,-18,-54,-32,-15,3,246,16,61,-173
2550,20,15,66,123,-26,-26,-57,-11,5,229,18,-49,-113,70,15,21,185,-18,-56,-44,-10,2,242,14,62,-172
2600,20,15,67,122,-15,-32,-59,-14,7,233,18,-48,-113,68,15,21,186,-18,-71,-45,-20,1,244,15,61,-174
2650,20,15,69,123,-5,-28,-51,-15,6,237,18,-49,-113,67,14,23,187,-34,-64,-39,-14,0,244,14,61,-172
2700,21,15,64,125,-12,-29,-65,-11,7,239,19,-49,-114,71,15,23,185,-25,-57,-44,-17,1,238,14,60,-174
2750,24,15,65,125,-1,-25,-60,-10,6,234,19,-49,-112,72,15,22,182,-30,-59,-45,-19,1,244,14,62,-173
2800,20,15,65,125,8,-26,-62,-11,8,234,18,-49,-114,72,15,23,186,-39,-63,-36,-18,4,246,14,61,-174
2850,20,15,66,123,2,-17,-83,-12,4,235,19,-49,-112,69,15,24,189,-40,-39,-36,-17,-1,244,15,61,-172
2900,21,15,63,125,-3,-34,-52,-13,6,232,19,-49,-114,69,15,22,187,-27,-60,-34,-17,1,243,15,61,-173
2950,20,15,61,131,-4,-36,-61,-11,2,234,20,-49,-112,74,14,22,186,-22,-46,-40,-17,0,240,14,61,-173
3000,20,15,63,131,-10,-23,-58,-25,7,233,18,-49,-113,74,15,18,185,-33,-47,-37,-16,-1,246,14,61,-173
3050,20,15,67,131,-21,-32,-72,-15,1,238,19,-49,-113,73,15,22,189,-19,-59,-40,-13,-4,241,14,61,-173
3100,20,15,66,130,-7,-26,-71,-14,5,231,19,-48,-113,71,15,22,193,-24,-50,-35,-14,0,242,13,61,-173
3150,20,15,57,130,-12,-29,-72,-15,7,235,18,-50,-114,73,15,21,189,-22,-56,-39,-17,-2,245,14,61,-173
3200,20,15,63,130,-29,-23,-71,-14,6,230,18,-49,-113,76,15,20,188,-26,-70,-38,-17,3,243,15,60,-173
3250,20,15,63,130,-29,-38,-62,-15,4,235,19,-50,-113,74,14,23,193,-32,-59,-31,-17,-3,245,14,61,-174
3300,20,15,62,129,-12,-30,-70,-10,5,236,20,-49,-113,74,15,22,193,-33,-52,-38,-14,0,253,14,60,-173
3350,20,15,65,134,-12,-20,-81,-12,3,234,19,-49,-112,77,15,21,191,-29,-59,-27,-19,2,245,14,61,-173
3400,20,15,66,128,-6,-25,-45,-16,4,234,19,-49,-113,75,14,20,215,-32,-55,-40,-16,1,243,15,61,-173
3450,20,15,63,126,-5,-27,-57,-11,10,236,19,-49,-113,72,14,22,198,-33,-78,-40,-16,1,242,15,61,-173
3500,20,15,61,130,-7,-35,-60,-14,0,237,19,-49,-113,74,14,23,194,-34,-54,-48,-16,-1,240,14,60,-174
3550,20,15,61,119,3,-31,-61,-11,2,240,19,-49,-112,77,14,22,196,-34,-52,-37,-16,-1,241,15,62,-173
3600,20,15,60,129,0,-23,-61,-14,5,239,19,-49,-113,77,14,21,196,-34,-47,-38,-19,0,241,14,61,-173
3650,20,15,63,130,-4,-37,-66,-10,1,237,18,-49,-114,72,14,22,203,-46,-42,-42,-20,5,239,14,61,-173
3700,20,15,60,128,10,-23,-53,-14,3,238,18,-49,-113,72,14,22,205,-48,-52,-32,-17,-2,240,15,61,-174
3750,20,15,59,126,-6,-33,-74,-20,6,237,19,-50,-112,94,14,21,204,-40,-59,-41,-12,0,245,15,62,-173
3800,19,15,58,132,-2,-28,-63,-13,5,233,18,-48,-114,78,14,23,207,-41,-47,-35,-19,-1,245,14,61,-173
3850,20,15,58,133,11,-20,-59,-8,2,237,19,-49,-112,73,14,21,205,-58,-47,-33,-17,0,245,14,63,-173
3900,20,15,59,134,8,-23,-54,-13,4,237,18,-49,-114,71,14,21,209,-55,-65,-34,-17,4,244,14,60,-173
3950,20,15,60,136,-3,-32,-60,-11,1,236,19,-50,-113,74,14,21,215,-47,-42,-35,-18,6,245,15,62,-172
4000,19,15,58,136,1,-16,-55,-13,6,239,18,-49,-113,72,14,20,218,-44,-50,-22,-17,-3,245,14,61,-173
4050,19,15,58,138,0,-26,-61,-9,7,236,18,-49,-113,74,13,21,216,-47,-38,-57,-14,-2,245,14,61,-173
4100,19,15,55,138,-1,-14,-78,-11,8,233,19,-49,-113,70,13,21,219,-42,-43,-37,-16,0,245,15,61,-174
4150,19,15,58,140,-8,-32,-53,-17,4,236,18,-51,-113,72,13,18,216,-41,-60,-31,-17,0,242,14,62,-172
4200,18,15,58,136,-11,-29,-77,-16,5,235,18,-49,-113,69,13,20,183,-43,-60,-37,-18,1,242,15,61,-173
4250,19,15,60,138,-9,-25,-61,-11,5,234,19,-50,-113,65,13,19,224,-43,-64,-43,-14,-3,250,13,62,-173
4300,18,14,56,138,-14,-27,-58,-12,4,236,19,-49,-112,67,13,20,218,-39,-48,-27,-16,-1,245,15,60,-174
4350,18,14,57,139,-20,-24,-50,-13,5,228,19,-50,-113,91,13,18,217,-25,-69,-56,-19,0,247,15,62,-173
4400,18,14,56,137,-13,-21,-60,-10,7,235,18,-50,-113,71,13,18,217,-31,-53,-37,-14,-2,241,15,61,-172
4450,18,15,57,139,-15,-26,-63,-12,4,236,19,-50,-114,65,13,18,227,-21,-59,-32,-16,3,248,14,62,-173
4500,18,14,58,136,-18,-22,-70,-21,2,236,19,-49,-112,68,12,19,226,-24,-50,-45,-10,0,246,14,60,-175
4550,18,14,59,137,-14,-25,-59,-18,4,237,18,-50,-112,68,13,18,225,-15,-63,-32,-23,-2,241,15,62,-172
4600,18,14,60,136,-20,-24,-76,-16,0,234,19,-48,-115,69,12,19,222,-2,-55,-29,-17,0,242,14,61,-173
4650,19,15,56,139,-15,-33,-61,-17,-1,235,18,-50,-112,66,13,19,224,-10,-62,-29,-12,0,240,15,61,-173
4700,19,15,59,137,-31,-26,-64,-12,8,234,19,-48,-114,67,12,18,214,-8,-70,-31,-15,1,244,14,61,-175
4750,20,14,61,134,-30,-35,-71,-8,6,237,19,-50,-111,63,13,18,212,-12,-67,-29,-16,0,248,14,62,-172
4800,19,14,56,134,-32,-25,-63,-9,10,236,18,-48,-115,68,13,19,213,-2,-57,-35,-12,4,242,15,61,-173
4850,20,15,61,132,-12,-30,-54,-11,6,236,19,-50,-112,59,13,18,215,-11,-53,-34,-18,-1,241,14,61,-172
4900,20,15,61,133,-6,-25,-57,-14,5,235,18,-49,-114,63,13,19,215,-19,-80,-30,-15,-1,242,14,61,-174
4950,20,15,61,132,-15,-6,-75,-13,2,236,19,-49,-112,64,13,19,209,-11,-67,-50,-15,-3,240,14,62,-172
5000,20,15,65,130,-21,-18,-56,-12,4,238,18,-49,-114,62,13,19,210,-19,-60,-30,-16,1,241,14,61,-173
5050,20,15,61,132,2,-8,-79,-13,3,233,19,-49,-113,59,13,19,214,-22,-56,-34,-17,0,242,14,62,-174
5100,20,15,68,132,-6,4,-60,-13,7,234,19,-49,-114,60,13,19,212,-21,-57,-36,-18,-4,245,14,61,-175
5150,20,15,62,132,-19,-16,-59,-13,7,233,19,-50,-112,62,13,19,207,-21,-76,-45,-17,0,247,15,62,-172
5200,20,15,55,135,-6,-17,-77,-14,7,235,19,-49,-113,66,13,19,201,-25,-64,-37,-16,0,243,15,60,-173
5250,20,15,63,135,-5,-15,-82,-12,4,233,19,-50,-113,59,13,18,210,-26,-62,-33,-13,-1,246,14,62,-173
5300,20,15,64,133,-10,-12,-72,-10,5,239,18,-48,-112,61,13,18,210,-14,-60,-41,-22,-2,238,14,60,-176
5350,20,15,63,127,-18,-25,-66,-14,8,235,20,-50,-113,59,14,19,207,-25,-42,-24,-15,4,247,14,62,-172
5400,20,15,79,130,-18,-15,-73,-13,4,241,19,-49,-113,61,13,20,205,-24,-69,-30,-22,0,242,15,61,-173
5450,20,15,64,129,-38,-29,-55,-11,5,239,19,-49,-113,61,14,20,207,-5,-56,-36,-16,2,247,14,62,-173
5500,20,15,68,130,-30,-29,-69,-13,6,235,20,-48,-115,63,13,20,203,-22,-70,-44,-17,0,246,14,60,-174
5550,20,15,66,128,-22,-27,-54,-12,0,234,18,-50,-111,65,14,20,207,-17,-56,-33,-21,2,244,14,62,-171
5600,20,15,74,121,-16,-17,-71,-9,4,236,19,-49,-115,64,13,20,208,-21,-46,-42,-15,4,239,14,60,-173
5650,20,15,68,126,-15,-12,-72,-18,2,235,19,-50,-112,59,13,19,208,-24,-67,-25,-17,-1,241,15,61,-173
5700,20,15,66,128,-8,-13,-51,-13,4,236,18,-48,-115,62,13,21,202,-31,-67,-39,-16,-1,241,14,60,-174
5750,20,15,68,127,-13,-2,-69,-12,10,238,19,-50,-112,66,14,20,189,-16,-65,-41,-17,1,242,14,62,-171
5800,21,15,69,127,-23,-2,-64,-12,3,235,19,-49,-114,62,14,20,191,-13,-78,-42,-19,2,243,14,60,-174
5850,21,15,70,126,-19,3,-71,-15,4,239,19,-50,-111,63,14,18,186,-14,-75,-46,-15,0,241,14,62,-172
5900,21,15,72,125,-9,3,-82,-16,6,232,19,-49,-115,66,14,19,183,4,-77,-31,-13,1,244,13,61,-175
5950,20,15,73,122,-32,2,-64,-14,9,234,19,-50,-112,67,14,19,171,4,-60,-21,-15,-2,240,14,62,-172
6000,21,15,77,125,-15,-10,-64,-15,4,234,19,-49,-114,65,14,20,170,-5,-79,-45,-18,1,247,14,60,-174
6050,20,15,78,125,-13,-6,-52,-12,2,236,19,-50,-112,68,15,18,164,-20,-57,-21,-14,-1,244,14,62,-173
6100,20,15,81,122,-7,-24,-55,-12,5,233,19,-49,-114,70,15,19,174,-27,-65,-36,-13,5,245,14,61,-175
6150,20,15,81,122,-15,-12,-94,-12,5,237,19,-50,-112,71,14,20,169,-26,-68,-40,-19,4,247,14,62,-171
6200,20,15,83,122,-7,-16,-70,-16,4,235,18,-50,-114,74,14,20,168,-20,-57,-41,-14,0,244,14,61,-174
6250,20,15,74,121,-20,-21,-76,-10,7,233,19,-50,-113,70,14,20,161,-30,-68,-35,-15,1,242,14,61,-173
6300,21,15,81,125,-10,-22,-75,-13,5,235,18,-49,-113,74,14,20,149,-39,-66,-44,-22,-1,243,15,60,-175
6350,20,15,81,122,-9,-22,-64,-12,5,237,19,-50,-112,73,14,20,166,-32,-50,-36,-15,-2,243,13,62,-171
6400,20,15,84,122,3,-33,-69,-12,11,236,19,-48,-114,54,14,20,176,-51,-50,-35,-16,-1,246,14,60,-175
6450,20,15,80,122,-16,0,-64,-15,4,230,18,-49,-112,63,14,20,164,-46,-50,-35,-15,-1,243,13,61,-172
6500,20,15,78,124,-2,-21,-74,-13,5,236,19,-49,-114,68,14,20,186,-29,-45,-34,-13,0,240,14,61,-174
6550,20,15,77,123,-15,-25,-56,-11,6,231,19,-50,-113,75,14,20,181,-19,-38,-40,-20,2,238,15,62,-171
6600,20,15,75,123,-23,-37,-67,-14,7,234,19,-49,-114,22,14,20,182,-24,-40,-28,-16,-4,244,15,60,-175
6650,20,15,78,122,-25,-31,-69,-9,4,236,19,-50,-111,66,14,21,180,-22,-55,-31,-17,1,247,13,61,-172
6700,20,15,78,121,-34,-27,-60,-11,9,234,19,-48,-115,67,14,22,176,-21,-26,-11,-13,-2,241,15,61,-173
6750,20,15,77,120,-15,-27,-57,-8,7,230,19,-50,-111,69,14,21,169,-12,-33,-38,-20,-1,243,14,62,-171
6800,20,15,77,122,-6,-19,-67,-15,3,233,18,-49,-114,75,14,22,168,-39,-25,-45,-13,-1,246,14,61,-175
6850,28,15,75,126,15,-8,-59,-14,6,236,19,-50,-112,57,14,23,171,-39,-29,-40,-15,3,245,14,61,-172
6900,20,15,73,125,20,-6,-65,-15,5,238,19,-48,-115,76,14,22,220,-51,-4,-20,-20,0,240,13,61,-174
6950,19,15,73,123,18,-12,-62,-13,3,236,19,-50,-112,77,14,21,172,-47,-34,-33,-17,0,240,14,62,-171
7000,19,14,74,128,-2,-1,-59,-8,5,240,18,-48,-114,75,14,22,173,-37,-49,-38,-18,3,245,15,60,-175
7050,19,15,45,135,1,-1,-68,-13,2,237,19,-50,-112,74,14,23,177,-43,-44,-34,-21,2,251,14,62,-171
7100,19,15,71,130,-11,-12,-72,-10,4,240,19,-49,-114,77,14,21,181,-38,-51,-40,-19,5,236,15,61,-173
7150,19,14,73,130,-6,10,-67,-22,2,230,19,-50,-112,79,14,22,181,-27,-62,-40,-14,-4,244,15,61,-171
7200,19,15,72,132,-17,-10,-58,-12,6,238,19,-48,-112,75,14,21,184,-36,-55,-28,-18,3,242,15,60,-175
7250,18,36,79,131,3,-13,-45,-12,7,234,19,-50,-113,77,14,21,192,-38,-117,-35,-17,3,245,14,62,-172
7300,18,15,72,132,-4,-14,-65,-15,4,238,20,-49,-113,68,12,19,192,-28,-124,-53,-20,0,241,14,60,-173
7350,18,15,72,132,-19,-25,-75,-15,7,235,19,-50,-113,53,12,18,195,-18,-107,-39,-19,-1,247,14,62,-172
7400,18,14,81,130,-22,-28,-66,-12,4,238,20,-50,-113,83,13,17,191,0,-65,-52,-19,2,242,14,60,-175
7450,20,15,74,133,-37,-23,-52,-14,7,235,19,-50,-113,69,13,17,192,-2,-17,-28,-17,2,245,14,62,-172
7500,19,15,74,129,-17,-15,-63,-15,6,232,19,-49,-114,45,13,19,192,-30,-29,-50,-14,-2,245,14,60,-172
7550,20,14,76,129,-13,-9,-65,-10,6,235,19,-51,-112,59,13,18,191,-27,-39,-39,-12,5,242,14,61,-173
7600,20,14,72,129,-24,-22,-59,-17,6,238,20,-49,-114,94,13,21,189,-28,-46,-25,-18,2,243,14,60,-174
7650,20,15,73,129,-24,-27,-58,-12,4,235,20,-50,-111,71,13,20,185,-22,-60,-46,-13,1,238,15,62,-171
7700,20,15,75,130,-16,-28,-49,-14,4,233,20,-48,-114,55,13,22,179,-27,-75,-59,-19,2,243,15,60,-173
7750,20,14,77,130,-1,-31,-61,-8,8,234,19,-50,-112,64,13,22,182,-27,-71,-44,-15,4,241,15,61,-173
7800,20,15,77,129,-4,-38,-54,-13,8,237,19,-49,-115,70,13,22,180,-27,-74,-41,-17,1,243,14,60,-175
7850,20,15,76,133,-21,-37,-55,-15,0,236,19,-50,-111,57,13,21,185,-25,-63,-40,-14,2,241,14,62,-171
7900,20,15,74,131,-17,-34,-46,-11,1,233,19,-48,-115,59,10,19,180,-27,-57,-28,-23,-1,239,14,61,-172
7950,20,15,77,131,-14,-37,-61,-14,6,237,19,-51,-112,59,13,22,180,-21,-61,-35,-15,-1,245,14,61,-174
8000,20,15,74,130,0,-41,-64,-13,4,231,19,-48,-114,63,13,22,179,-15,-68,-38,-17,3,244,13,60,-174
8050,20,15,75,132,-24,-40,-60,-14,4,238,18,-50,-112,62,13,24,183,-25,-76,-39,-18,0,243,16,62,-171
8100,20,15,74,130,-13,-45,-67,-11,2,237,19,-49,-111,60,13,26,183,-18,-65,-47,-16,0,244,15,60,-172
8150,20,15,73,127,-16,-35,-55,-11,5,233,18,-49,-114,62,13,22,180,-25,-67,-41,-13,-5,240,13,61,-173
8200,20,15,75,125,-25,-38,-65,-15,9,235,20,-49,-112,66,13,21,176,-28,-60,-27,-13,0,242,14,61,-175
8250,20,15,71,126,-19,-36,-49,-13,2,239,18,-49,-114,64,13,22,174,-22,-67,-23,-15,-2,243,15,61,-172
8300,20,15,76,126,-22,-40,-63,-8,10,238,19,-49,-112,60,13,100,166,-32,-44,-32,-17,1,246,13,61,-172
8350,20,15,77,125,-2,3,-61,-15,3,235,18,-49,-114,60,13,21,175,-26,-70,-34,-17,-1,242,14,60,-175
8400,20,15,76,126,-15,28,-51,-12,5,236,20,-49,-113,61,13,22,175,-28,-59,-31,-17,2,243,14,61,-174
8450,20,15,74,128,-1,-21,-65,-10,9,233,19,-50,-114,60,13,20,170,-32,-76,-36,-17,4,240,14,62,-171
8500,20,15,75,127,-3,-32,-70,-10,4,237,19,-49,-112,61,13,21,172,-35,-43,-39,-12,4,241,15,60,-173
8550,20,15,75,125,-20,-48,-63,-11,1,235,18,-50,-113,62,13,20,173,-75,-33,-48,-15,-1,245,14,60,-174
8600,20,15,76,126,-6,-63,-45,-14,7,236,19,-49,-114,62,13,21,183,-61,-38,-37,-14,1,248,15,60,-174
8650,20,15,74,131,30,3,-61,-16,2,240,19,-50,-112,86,14,19,187,-66,-63,-37,-17,2,241,14,62,-171
8700,20,15,73,136,36,5,-51,-14,9,235,19,-49,-114,84,13,20,178,-36,-108,-38,-17,0,249,14,61,-172
8750,19,15,68,141,33,8,-49,-13,2,231,18,-50,-112,92,14,17,186,6,-176,-59,-14,1,237,14,61,-174
8800,18,15,63,143,-37,68,-35,-15,0,232,19,-49,-114,99,14,16,191,5,-258,-44,-12,-3,241,14,60,-173
8850,15,14,51,125,-201,165,-42,-16,4,237,19,-50,-112,60,13,15,197,-81,-234,-50,-13,1,239,14,62,-172
8900,14,13,25,73,-638,516,-68,-19,5,239,20,-47,-115,50,15,14,237,-156,-357,-53,-14,-2,246,13,61,-172
8950,13,15,22,24,-931,1403,-740,-130,-65,290,24,-48,-114,34,14,14,267,-277,-394,-61,-16,-2,244,12,60,-174
9000,13,15,19,20,125,-2129,-6918,-73,26,248,29,-48,-113,72,18,14,293,-173,-232,-64,-11,-4,244,12,61,-173
9050,14,13,18,18,197,-1449,-3612,-74,55,208,29,-49,-116,52,21,13,273,-28,-157,-17,-8,-1,241,13,62,-172
9100,14,12,17,18,542,1007,2165,-39,43,199,29,-49,-115,47,19,13,273,-19,-157,-39,-10,-2,245,12,61,-172
9150,13,12,17,20,1265,1472,2263,-2,33,215,29,-52,-115,36,18,13,276,-69,-151,-52,-9,-1,246,12,61,-173
9200,13,12,16,20,1912,358,-161,-26,4,208,30,-54,-112,45,17,13,286,-35,-50,-69,-7,-5,241,12,62,-172
9250,14,12,16,21,884,207,-157,2,-2,149,30,-56,-113,45,16,13,281,-76,61,-67,-6,2,246,10,62,-172
9300,14,13,15,19,-4373,-3329,573,-61,171,15,28,-49,-114,54,14,13,261,-39,209,-107,-5,-1,234,12,62,-173
9350,16,13,17,139,3966,-507,-207,41,32,253,25,-47,-116,45,13,14,253,-226,169,-137,-71,-6,236,12,61,-174
9400,21,15,22,151,-160,349,-53,-18,7,235,25,-46,-115,91,14,13,160,581,315,37,-9,-1,243,13,61,-173
9450,25,15,22,162,174,-210,-144,-6,2,245,26,-46,-115,74,13,13,127,474,124,1,-9,5,239,13,60,-173
9500,37,16,23,148,-121,-225,-100,-9,8,234,25,-45,-115,33,14,15,123,222,219,-27,-15,-1,240,13,59,-173
9550,47,16,22,151,43,-158,-62,-9,2,234,25,-47,-115,57,14,15,94,13,155,-24,-20,0,247,14,59,-175
9600,34,18,22,165,176,-7,-84,-6,4,234,25,-47,-115,83,12,16,77,205,408,8,-24,0,247,15,60,-174
9650,56,24,23,205,554,-138,-115,-6,8,231,25,-47,-114,57,13,13,47,758,924,24,-25,11,259,15,59,-175
9700,56,34,24,246,586,-245,-90,-8,5,237,24,-48,-115,69,12,13,33,2095,4436,1774,-4,136,453,24,56,-176
9750,69,53,25,226,80,-317,-71,-7,14,235,24,-49,-113,95,12,13,40,1928,77,3061,-36,73,355,31,49,-181
9800,101,61,29,211,-246,-109,-73,-7,10,234,24,-48,-116,89,12,13,29,3029,-1603,3635,7,-17,245,35,40,-186
9850,104,55,37,190,-255,333,-62,-3,5,238,24,-48,-114,88,12,13,32,2047,-1536,1619,-2,-65,136,34,32,-190
9900,90,55,24,189,-131,509,-71,-5,12,237,25,-48,-115,62,12,13,31,770,-1056,502,0,-87,100,32,28,-192
9950,57,26,50,215,127,946,-60,-13,5,234,27,-48,-115,60,12,13,31,-1366,-741,-15,-9,-79,95,30,30,-192
10000,61,29,67,217,131,1307,-88,-14,12,233,28,-47,-113,42,12,13,31,-3615,-80,-1470,-58,-48,155,29,38,-189
10050,39,31,76,228,101,1035,-86,-17,10,236,30,-48,-114,31,12,13,33,-4599,1350,-3679,-64,-15,223,27,47,-185
10100,26,22,75,239,74,1004,-96,-26,12,237,32,-49,-113,28,12,13,31,-4811,1421,-2669,-45,-11,196,23,60,-174
10150,21,18,82,215,-171,733,-211,-28,7,238,33,-47,-114,74,12,13,25,-723,-1935,723,22,-102,45,11,61,-170
10200,20,17,86,180,33,592,-24,-31,18,219,34,-48,-112,68,12,13,123,-1119,-494,437,-34,14,282,6,53,-172
10250,17,15,72,81,-1448,-501,-128,-31,2,235,33,-46,-116,109,13,13,123,154,-14,1,-19,1,239,7,53,-173
10300,17,15,91,56,-1277,160,-104,-39,-4,226,34,-44,-114,88,15,14,152,-70,12,40,-6,1,240,6,53,-173
10350,15,14,71,43,-295,-76,-10,-36,-1,228,34,-44,-116,98,14,15,141,-134,46,8,-15,3,238,6,53,-175
10400,18,15,70,45,36,-599,-101,-28,-2,233,33,-43,-115,102,15,15,147,-67,-79,-40,-9,3,238,6,53,-172
