Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
11800,13,19,15,18,250,0,0,0,0,0,-256,0,0,14,14,38,255,185,0,0,0,0,0,-1024,0,0
11850,13,25,15,18,250,0,0,0,0,0,-256,0,0,13,14,31,268,185,0,0,0,0,0,-1024,0,0
11900,13,18,15,23,250,0,0,0,0,0,-256,0,0,14,14,22,261,185,0,0,0,0,0,-1024,0,0
11950,13,17,15,21,250,0,0,0,0,0,-256,0,0,15,14,23,260,185,0,0,0,0,0,-1024,0,0
12000,13,19,15,18,250,0,0,0,0,0,-256,0,0,14,15,29,226,185,0,0,0,0,0,-1024,0,0
12050,13,19,15,18,250,0,0,0,0,0,-256,0,0,17,15,35,183,185,0,0,0,0,0,-1024,0,0
12100,13,17,16,21,250,0,0,0,0,0,-256,0,0,14,15,33,175,185,0,0,0,0,0,-1024,0,0
12150,13,17,16,20,250,0,0,0,0,0,-256,0,0,14,15,33,165,185,0,0,0,0,0,-1024,0,0
12200,13,20,16,21,250,0,0,0,0,0,-256,0,0,14,15,36,175,185,0,0,0,0,0,-1024,0,0
12250,13,20,16,21,250,0,0,0,0,0,-256,0,0,13,15,38,173,185,0,0,0,0,0,-1024,0,0
12300,13,19,16,20,250,0,0,0,0,0,-256,0,0,17,15,34,179,185,0,0,0,0,0,-1024,0,0
12350,13,19,16,19,250,0,0,0,0,0,-256,0,0,17,15,31,181,185,0,0,0,0,0,-1024,0,0
12400,13,20,16,18,250,0,0,0,0,0,-256,0,0,15,15,30,177,185,0,0,0,0,0,-1024,0,0
12450,13,18,16,18,250,0,0,0,0,0,-256,0,0,13,15,23,152,185,0,0,0,0,0,-1024,0,0
12500,13,18,16,20,250,0,0,0,0,0,-256,0,0,18,17,31,149,185,0,0,0,0,0,-1024,0,0
12550,13,18,16,20,250,0,0,0,0,0,-256,0,0,26,18,36,157,185,0,0,0,0,0,-1024,0,0
12600,14,18,16,20,250,0,0,0,0,0,-256,0,0,17,17,39,164,185,0,0,0,0,0,-1024,0,0
12650,14,18,16,26,250,0,0,0,0,0,-256,0,0,15,16,38,172,185,0,0,0,0,0,-1024,0,0
12700,13,18,16,21,250,0,0,0,0,0,-256,0,0,18,17,30,184,185,0,0,0,0,0,-1024,0,0
12750,13,18,16,21,250,0,0,0,0,0,-256,0,0,14,16,42,194,185,0,0,0,0,0,-1024,0,0
12800,13,18,16,23,250,0,0,0,0,0,-256,0,0,13,16,38,180,185,0,0,0,0,0,-1024,0,0
12850,13,18,16,23,250,0,0,0,0,0,-256,0,0,13,16,45,182,185,0,0,0,0,0,-1024,0,0
12900,13,18,16,23,250,0,0,0,0,0,-256,0,0,14,16,41,184,185,0,0,0,0,0,-1024,0,0
12950,13,17,16,21,250,0,0,0,0,0,-256,0,0,14,16,38,119,185,0,0,0,0,0,-1024,0,0
13000,13,17,16,23,250,0,0,0,0,0,-256,0,0,14,15,41,198,185,0,0,0,0,0,-1024,0,0
13050,13,17,16,25,250,0,0,0,0,0,-256,0,0,14,15,38,201,185,0,0,0,0,0,-1024,0,0
13100,13,17,16,23,250,0,0,0,0,0,-256,0,0,13,14,39,201,185,0,0,0,0,0,-1024,0,0
13150,13,17,16,23,250,0,0,0,0,0,-256,0,0,12,15,36,206,185,0,0,0,0,0,-1024,0,0
13200,14,17,16,24,250,0,0,0,0,0,-256,0,0,14,15,36,213,185,0,0,0,0,0,-1024,0,0
13250,13,17,16,26,250,0,0,0,0,0,-256,0,0,16,15,33,227,185,0,0,0,0,0,-1024,0,0
13300,13,17,16,25,250,0,0,0,0,0,-256,0,0,18,14,31,232,185,0,0,0,0,0,-1024,0,0
13350,13,18,16,25,250,0,0,0,0,0,-256,0,0,16,14,33,237,185,0,0,0,0,0,-1024,0,0
13400,13,18,16,24,250,0,0,0,0,0,-256,0,0,19,14,38,246,185,0,0,0,0,0,-1024,0,0
13450,13,207,16,19,250,0,0,0,0,0,-256,0,0,22,14,36,259,185,0,0,0,0,0,-1024,0,0
13500,13,18,15,21,250,0,0,0,0,0,-256,0,0,14,14,43,261,185,0,0,0,0,0,-1024,0,0
13550,13,18,15,22,250,0,0,0,0,0,-256,0,0,19,14,35,256,185,0,0,0,0,0,-1024,0,0
13600,13,18,16,26,250,0,0,0,0,0,-256,0,0,13,15,38,255,185,0,0,0,0,0,-1024,0,0
13650,13,18,16,25,250,0,0,0,0,0,-256,0,0,15,15,39,258,185,0,0,0,0,0,-1024,0,0
13700,13,17,15,20,250,0,0,0,0,0,-256,0,0,18,15,37,262,185,0,0,0,0,0,-1024,0,0
13750,13,15,15,21,250,0,0,0,0,0,-256,0,0,14,16,36,267,185,0,0,0,0,0,-1024,0,0
13800,13,16,15,21,250,0,0,0,0,0,-256,0,0,24,17,36,260,185,0,0,0,0,0,-1024,0,0
13850,13,16,16,21,250,0,0,0,0,0,-256,0,0,20,17,40,259,185,0,0,0,0,0,-1024,0,0
13900,13,17,16,21,250,0,0,0,0,0,-256,0,0,45,18,36,257,185,0,0,0,0,0,-1024,0,0
13950,13,16,16,22,250,0,0,0,0,0,-256,0,0,37,19,38,250,185,0,0,0,0,0,-1024,0,0
14000,14,16,16,24,250,0,0,0,0,0,-256,0,0,16,20,42,243,185,0,0,0,0,0,-1024,0,0
14050,13,16,16,21,250,0,0,0,0,0,-256,0,0,20,18,45,232,185,0,0,0,0,0,-1024,0,0
14100,13,16,16,18,250,0,0,0,0,0,-256,0,0,25,23,43,222,185,0,0,0,0,0,-1024,0,0
14150,14,20,16,20,250,0,0,0,0,0,-256,0,0,35,23,40,205,185,0,0,0,0,0,-1024,0,0
14200,14,20,16,21,250,0,0,0,0,0,-256,0,0,105,22,40,198,185,0,0,0,0,0,-1024,0,0
14250,14,20,17,20,250,0,0,0,0,0,-256,0,0,20,26,36,190,185,0,0,0,0,0,-1024,0,0
14300,13,17,18,18,250,0,0,0,0,0,-256,0,0,19,18,21,186,185,0,0,0,0,0,-1024,0,0
14350,13,18,20,20,250,0,0,0,0,0,-256,0,0,21,32,26,187,185,0,0,0,0,0,-1024,0,0
14400,14,21,20,17,250,0,0,0,0,0,-256,0,0,28,43,18,202,185,0,0,0,0,0,-1024,0,0
14450,13,23,22,17,250,0,0,0,0,0,-256,0,0,29,49,29,224,185,0,0,0,0,0,-1024,0,0
14500,13,27,21,17,250,0,0,0,0,0,-256,0,0,45,59,30,225,185,0,0,0,0,0,-1024,0,0
14550,13,18,16,17,250,0,0,0,0,0,-256,0,0,40,71,38,248,185,0,0,0,0,0,-1024,0,0
14600,13,15,16,18,250,0,0,0,0,0,-256,0,0,39,74,18,271,185,0,0,0,0,0,-1024,0,0
14650,13,14,16,19,250,0,0,0,0,0,-256,0,0,27,79,18,305,185,0,0,0,0,0,-1024,0,0
14700,13,14,15,18,250,0,0,0,0,0,-256,0,0,32,84,19,293,185,0,0,0,0,0,-1024,0,0
14750,13,14,15,17,250,0,0,0,0,0,-256,0,0,39,78,18,285,185,0,0,0,0,0,-1024,0,0
14800,13,14,15,18,250,0,0,0,0,0,-256,0,0,29,97,18,294,185,0,0,0,0,0,-1024,0,0
14850,13,15,15,18,250,0,0,0,0,0,-256,0,0,20,95,19,278,185,0,0,0,0,0,-1024,0,0
14900,13,14,15,19,250,0,0,0,0,0,-256,0,0,26,107,23,237,185,0,0,0,0,0,-1024,0,0
14950,13,14,15,19,250,0,0,0,0,0,-256,0,0,33,119,29,203,185,0,0,0,0,0,-1024,0,0
15000,13,15,15,19,250,0,0,0,0,0,-256,0,0,53,99,41,159,185,0,0,0,0,0,-1024,0,0
15050,13,15,15,19,250,0,0,0,0,0,-256,0,0,43,81,37,109,185,0,0,0,0,0,-1024,0,0
15100,13,14,15,23,250,0,0,0,0,0,-256,0,0,42,94,49,69,185,0,0,0,0,0,-1024,0,0
15150,13,15,15,26,250,0,0,0,0,0,-256,0,0,57,71,64,41,185,0,0,0,0,0,-1024,0,0
15200,13,15,15,33,250,0,0,0,0,0,-256,0,0,43,55,89,22,185,0,0,0,0,0,-1024,0,0
15250,13,15,15,30,250,0,0,0,0,0,-256,0,0,32,52,66,27,185,0,0,0,0,0,-1024,0,0
15300,14,15,16,42,250,0,0,0,0,0,-256,0,0,33,41,67,18,185,0,0,0,0,0,-1024,0,0
15350,13,14,16,29,250,0,0,0,0,0,-256,0,0,38,25,79,19,185,0,0,0,0,0,-1024,0,0
15400,14,20,16,30,250,0,0,0,0,0,-256,0,0,31,16,78,16,185,0,0,0,0,0,-1024,0,0
15450,14,33,16,24,250,0,0,0,0,0,-256,0,0,27,16,73,17,185,0,0,0,0,0,-1024,0,0
15500,15,52,17,23,250,0,0,0,0,0,-256,0,0,39,16,65,16,185,0,0,0,0,0,-1024,0,0
15550,15,68,17,31,250,0,0,0,0,0,-256,0,0,21,15,59,16,185,0,0,0,0,0,-1024,0,0
15600,16,99,18,28,250,0,0,0,0,0,-256,0,0,21,14,27,14,185,0,0,0,0,0,-1024,0,0
15650,16,126,18,28,250,0,0,0,0,0,-256,0,0,11,13,15,13,185,0,0,0,0,0,-1024,0,0
15700,18,145,18,23,250,0,0,0,0,0,-256,0,0,12,12,13,14,185,0,0,0,0,0,-1024,0,0
15750,21,131,20,23,250,0,0,0,0,0,-256,0,0,12,12,13,15,185,0,0,0,0,0,-1024,0,0
15800,31,154,20,24,250,0,0,0,0,0,-256,0,0,16,12,13,15,185,0,0,0,0,0,-1024,0,0
15850,22,134,21,17,250,0,0,0,0,0,-256,0,0,16,12,13,14,185,0,0,0,0,0,-1024,0,0
15900,21,121,18,27,250,0,0,0,0,0,-256,0,0,15,12,9,14,185,0,0,0,0,0,-1024,0,0
15950,21,125,18,27,250,0,0,0,0,0,-256,0,0,12,12,13,14,185,0,0,0,0,0,-1024,0,0
16000,17,120,17,24,250,0,0,0,0,0,-256,0,0,13,12,12,14,185,0,0,0,0,0,-1024,0,0
16050,38,128,16,26,250,0,0,0,0,0,-256,0,0,13,12,12,14,185,0,0,0,0,0,-1024,0,0
16100,59,137,21,21,250,0,0,0,0,0,-256,0,0,12,12,13,13,185,0,0,0,0,0,-1024,0,0
16150,133,133,44,18,250,0,0,0,0,0,-256,0,0,12,12,13,15,185,0,0,0,0,0,-1024,0,0
16200,140,155,68,18,250,0,0,0,0,0,-256,0,0,12,12,12,18,185,0,0,0,0,0,-1024,0,0
16250,159,123,81,17,250,0,0,0,0,0,-256,0,0,12,12,12,90,185,0,0,0,0,0,-1024,0,0
16300,196,89,99,17,250,0,0,0,0,0,-256,0,0,31,12,12,123,185,0,0,0,0,0,-1024,0,0
16350,221,69,100,18,250,0,0,0,0,0,-256,0,0,38,14,12,123,185,0,0,0,0,0,-1024,0,0
16400,213,135,104,17,250,0,0,0,0,0,-256,0,0,49,23,13,137,185,0,0,0,0,0,-1024,0,0
16450,212,39,68,17,250,0,0,0,0,0,-256,0,0,25,41,13,150,185,0,0,0,0,0,-1024,0,0
16500,274,31,68,17,250,0,0,0,0,0,-256,0,0,31,41,13,171,185,0,0,0,0,0,-1024,0,0
16550,290,34,47,17,250,0,0,0,0,0,-256,0,0,34,53,13,190,185,0,0,0,0,0,-1024,0,0
16600,159,45,23,16,250,0,0,0,0,0,-256,0,0,43,46,13,230,185,0,0,0,0,0,-1024,0,0
16650,18,32,17,19,250,0,0,0,0,0,-256,0,0,50,58,13,281,185,0,0,0,0,0,-1024,0,0
16700,14,14,15,17,250,0,0,0,0,0,-256,0,0,67,59,14,290,185,0,0,0,0,0,-1024,0,0
16750,14,15,17,18,250,0,0,0,0,0,-256,0,0,54,81,15,289,185,0,0,0,0,0,-1024,0,0
16800,14,16,15,20,250,0,0,0,0,0,-256,0,0,74,77,15,263,185,0,0,0,0,0,-1024,0,0
16850,13,15,15,18,250,0,0,0,0,0,-256,0,0,92,62,17,265,185,0,0,0,0,0,-1024,0,0
16900,13,16,15,18,250,0,0,0,0,0,-256,0,0,106,62,17,280,185,0,0,0,0,0,-1024,0,0
16950,13,15,14,18,250,0,0,0,0,0,-256,0,0,84,63,21,302,185,0,0,0,0,0,-1024,0,0
17000,13,15,15,17,250,0,0,0,0,0,-256,0,0,76,53,16,338,185,0,0,0,0,0,-1024,0,0
17050,13,16,15,17,250,0,0,0,0,0,-256,0,0,71,40,18,349,185,0,0,0,0,0,-1024,0,0
17100,13,15,15,17,250,0,0,0,0,0,-256,0,0,88,29,34,321,185,0,0,0,0,0,-1024,0,0
17150,13,15,15,18,250,0,0,0,0,0,-256,0,0,96,22,53,247,185,0,0,0,0,0,-1024,0,0
17200,13,14,15,16,250,0,0,0,0,0,-256,0,0,85,23,85,217,185,0,0,0,0,0,-1024,0,0
17250,13,14,15,17,250,0,0,0,0,0,-256,0,0,76,41,110,138,185,0,0,0,0,0,-1024,0,0
17300,13,15,15,20,250,0,0,0,0,0,-256,0,0,59,68,141,59,185,0,0,0,0,0,-1024,0,0
17350,13,15,15,20,250,0,0,0,0,0,-256,0,0,43,97,133,35,185,0,0,0,0,0,-1024,0,0
17400,13,15,15,20,250,0,0,0,0,0,-256,0,0,50,90,116,26,185,0,0,0,0,0,-1024,0,0
17450,13,16,15,21,250,0,0,0,0,0,-256,0,0,77,43,120,26,185,0,0,0,0,0,-1024,0,0
17500,13,15,15,23,250,0,0,0,0,0,-256,0,0,65,16,68,23,185,0,0,0,0,0,-1024,0,0
17550,13,17,15,20,250,0,0,0,0,0,-256,0,0,14,14,34,21,185,0,0,0,0,0,-1024,0,0
17600,17,50,15,24,250,0,0,0,0,0,-256,0,0,12,12,14,20,185,0,0,0,0,0,-1024,0,0
17650,14,73,15,21,250,0,0,0,0,0,-256,0,0,13,12,14,17,185,0,0,0,0,0,-1024,0,0
17700,15,104,16,20,250,0,0,0,0,0,-256,0,0,14,12,14,16,185,0,0,0,0,0,-1024,0,0
17750,13,112,16,18,250,0,0,0,0,0,-256,0,0,16,12,13,15,185,0,0,0,0,0,-1024,0,0
17800,15,122,17,21,250,0,0,0,0,0,-256,0,0,14,12,13,16,185,0,0,0,0,0,-1024,0,0
17850,15,140,16,19,250,0,0,0,0,0,-256,0,0,16,12,13,15,185,0,0,0,0,0,-1024,0,0
17900,16,155,15,18,250,0,0,0,0,0,-256,0,0,13,12,13,15,185,0,0,0,0,0,-1024,0,0
17950,18,181,17,19,250,0,0,0,0,0,-256,0,0,12,12,12,16,185,0,0,0,0,0,-1024,0,0
18000,38,200,19,18,250,0,0,0,0,0,-256,0,0,12,12,12,15,185,0,0,0,0,0,-1024,0,0
18050,51,202,24,17,250,0,0,0,0,0,-256,0,0,12,12,13,15,185,0,0,0,0,0,-1024,0,0
18100,92,226,45,16,250,0,0,0,0,0,-256,0,0,13,12,12,16,185,0,0,0,0,0,-1024,0,0
18150,135,182,67,17,250,0,0,0,0,0,-256,0,0,17,12,12,67,185,0,0,0,0,0,-1024,0,0
18200,141,153,79,17,250,0,0,0,0,0,-256,0,0,35,12,13,149,185,0,0,0,0,0,-1024,0,0
18250,182,112,74,16,250,0,0,0,0,0,-256,0,0,20,12,12,151,185,0,0,0,0,0,-1024,0,0
18300,222,63,54,17,250,0,0,0,0,0,-256,0,0,20,16,12,167,185,0,0,0,0,0,-1024,0,0
18350,134,63,19,16,250,0,0,0,0,0,-256,0,0,61,33,23,221,185,0,0,0,0,0,-1024,0,0
18400,15,75,16,15,250,0,0,0,0,0,-256,0,0,51,74,14,252,185,0,0,0,0,0,-1024,0,0
18450,13,18,16,16,250,0,0,0,0,0,-256,0,0,58,89,14,243,185,0,0,0,0,0,-1024,0,0
18500,13,18,15,17,250,0,0,0,0,0,-256,0,0,27,105,13,228,185,0,0,0,0,0,-1024,0,0
18550,13,18,15,16,250,0,0,0,0,0,-256,0,0,61,117,14,210,185,0,0,0,0,0,-1024,0,0
18600,13,25,15,19,250,0,0,0,0,0,-256,0,0,62,132,14,195,185,0,0,0,0,0,-1024,0,0
18650,13,17,15,17,250,0,0,0,0,0,-256,0,0,53,109,16,205,185,0,0,0,0,0,-1024,0,0
18700,13,17,15,18,250,0,0,0,0,0,-256,0,0,82,81,18,212,185,0,0,0,0,0,-1024,0,0
18750,13,16,15,17,250,0,0,0,0,0,-256,0,0,70,93,16,220,185,0,0,0,0,0,-1024,0,0
18800,13,16,15,16,250,0,0,0,0,0,-256,0,0,59,87,18,213,185,0,0,0,0,0,-1024,0,0
18850,13,16,15,14,250,0,0,0,0,0,-256,0,0,108,101,28,154,185,0,0,0,0,0,-1024,0,0
18900,13,17,15,17,250,0,0,0,0,0,-256,0,0,85,130,36,115,185,0,0,0,0,0,-1024,0,0
18950,13,17,15,17,250,0,0,0,0,0,-256,0,0,133,100,124,66,185,0,0,0,0,0,-1024,0,0
19000,13,17,15,21,250,0,0,0,0,0,-256,0,0,142,74,209,34,185,0,0,0,0,0,-1024,0,0
19050,13,15,15,19,250,0,0,0,0,0,-256,0,0,102,56,231,27,185,0,0,0,0,0,-1024,0,0
19100,13,17,15,25,250,0,0,0,0,0,-256,0,0,96,24,128,19,185,0,0,0,0,0,-1024,0,0
19150,14,15,15,29,250,0,0,0,0,0,-256,0,0,15,15,30,16,185,0,0,0,0,0,-1024,0,0
19200,13,16,15,21,250,0,0,0,0,0,-256,0,0,13,12,15,17,185,0,0,0,0,0,-1024,0,0
19250,15,31,15,22,250,0,0,0,0,0,-256,0,0,13,12,15,15,185,0,0,0,0,0,-1024,0,0
19300,14,48,15,26,250,0,0,0,0,0,-256,0,0,14,12,13,16,185,0,0,0,0,0,-1024,0,0
19350,14,42,15,24,250,0,0,0,0,0,-256,0,0,13,12,13,14,185,0,0,0,0,0,-1024,0,0
19400,16,39,15,26,250,0,0,0,0,0,-256,0,0,15,12,13,15,185,0,0,0,0,0,-1024,0,0
19450,14,46,15,23,250,0,0,0,0,0,-256,0,0,17,12,13,14,185,0,0,0,0,0,-1024,0,0
19500,15,42,17,20,250,0,0,0,0,0,-256,0,0,12,13,13,13,185,0,0,0,0,0,-1024,0,0
19550,20,26,23,18,250,0,0,0,0,0,-256,0,0,13,12,12,13,185,0,0,0,0,0,-1024,0,0
19600,48,31,68,18,250,0,0,0,0,0,-256,0,0,12,12,12,14,185,0,0,0,0,0,-1024,0,0
19650,79,38,122,19,250,0,0,0,0,0,-256,0,0,12,12,12,13,185,0,0,0,0,0,-1024,0,0
19700,235,58,147,17,250,0,0,0,0,0,-256,0,0,12,12,12,15,185,0,0,0,0,0,-1024,0,0
19750,241,57,169,17,250,0,0,0,0,0,-256,0,0,21,12,12,96,185,0,0,0,0,0,-1024,0,0
19800,215,40,161,16,250,0,0,0,0,0,-256,0,0,16,12,13,186,185,0,0,0,0,0,-1024,0,0
19850,169,39,79,17,250,0,0,0,0,0,-256,0,0,20,13,13,232,185,0,0,0,0,0,-1024,0,0
19900,16,53,20,17,250,0,0,0,0,0,-256,0,0,71,21,13,303,185,0,0,0,0,0,-1024,0,0
19950,13,20,33,16,250,0,0,0,0,0,-256,0,0,105,29,14,351,185,0,0,0,0,0,-1024,0,0
20000,13,18,16,16,250,0,0,0,0,0,-256,0,0,113,47,14,366,185,0,0,0,0,0,-1024,0,0
20050,13,21,15,17,250,0,0,0,0,0,-256,0,0,62,31,13,361,185,0,0,0,0,0,-1024,0,0
20100,13,18,15,18,250,0,0,0,0,0,-256,0,0,79,47,13,349,185,0,0,0,0,0,-1024,0,0
20150,13,17,15,18,250,0,0,0,0,0,-256,0,0,88,57,14,337,185,0,0,0,0,0,-1024,0,0
20200,13,16,15,19,250,0,0,0,0,0,-256,0,0,128,51,17,322,185,0,0,0,0,0,-1024,0,0
20250,13,17,15,18,250,0,0,0,0,0,-256,0,0,96,48,16,278,185,0,0,0,0,0,-1024,0,0
20300,13,18,15,16,250,0,0,0,0,0,-256,0,0,106,42,19,215,185,0,0,0,0,0,-1024,0,0
20350,13,17,15,17,250,0,0,0,0,0,-256,0,0,110,90,61,114,185,0,0,0,0,0,-1024,0,0
20400,13,17,15,16,250,0,0,0,0,0,-256,0,0,122,63,188,61,185,0,0,0,0,0,-1024,0,0
20450,13,16,15,17,250,0,0,0,0,0,-256,0,0,107,64,326,34,185,0,0,0,0,0,-1024,0,0
20500,14,19,15,18,250,0,0,0,0,0,-256,0,0,119,43,274,27,185,0,0,0,0,0,-1024,0,0
20550,13,16,15,27,250,0,0,0,0,0,-256,0,0,63,14,122,17,185,0,0,0,0,0,-1024,0,0
20600,14,18,16,29,250,0,0,0,0,0,-256,0,0,14,15,18,18,185,0,0,0,0,0,-1024,0,0
20650,14,19,17,27,250,0,0,0,0,0,-256,0,0,16,12,13,17,185,0,0,0,0,0,-1024,0,0
20700,15,42,16,31,250,0,0,0,0,0,-256,0,0,17,12,14,18,185,0,0,0,0,0,-1024,0,0
20750,14,53,15,23,250,0,0,0,0,0,-256,0,0,173,12,13,16,185,0,0,0,0,0,-1024,0,0
20800,14,76,15,23,250,0,0,0,0,0,-256,0,0,13,12,13,16,185,0,0,0,0,0,-1024,0,0
20850,14,75,16,21,250,0,0,0,0,0,-256,0,0,17,11,13,15,185,0,0,0,0,0,-1024,0,0
20900,14,90,16,22,250,0,0,0,0,0,-256,0,0,13,12,13,14,185,0,0,0,0,0,-1024,0,0
20950,18,118,19,18,250,0,0,0,0,0,-256,0,0,14,12,13,13,185,0,0,0,0,0,-1024,0,0
21000,31,154,22,16,250,0,0,0,0,0,-256,0,0,12,12,13,14,185,0,0,0,0,0,-1024,0,0
21050,48,224,31,17,250,0,0,0,0,0,-256,0,0,11,12,12,15,185,0,0,0,0,0,-1024,0,0
21100,61,222,41,17,250,0,0,0,0,0,-256,0,0,15,12,13,25,185,0,0,0,0,0,-1024,0,0
21150,93,199,43,17,250,0,0,0,0,0,-256,0,0,17,12,13,93,185,0,0,0,0,0,-1024,0,0
21200,94,99,36,15,250,0,0,0,0,0,-256,0,0,29,12,12,266,185,0,0,0,0,0,-1024,0,0
21250,29,60,23,16,250,0,0,0,0,0,-256,0,0,23,12,13,383,185,0,0,0,0,0,-1024,0,0
21300,13,41,16,16,250,0,0,0,0,0,-256,0,0,20,12,13,468,185,0,0,0,0,0,-1024,0,0
21350,13,31,15,17,250,0,0,0,0,0,-256,0,0,16,12,13,479,185,0,0,0,0,0,-1024,0,0
21400,13,21,16,16,250,0,0,0,0,0,-256,0,0,43,13,14,420,185,0,0,0,0,0,-1024,0,0
21450,13,47,15,17,250,0,0,0,0,0,-256,0,0,59,37,14,357,185,0,0,0,0,0,-1024,0,0
21500,13,20,15,18,250,0,0,0,0,0,-256,0,0,70,41,21,287,185,0,0,0,0,0,-1024,0,0
21550,13,18,15,18,250,0,0,0,0,0,-256,0,0,85,77,24,213,185,0,0,0,0,0,-1024,0,0
21600,13,20,15,18,250,0,0,0,0,0,-256,0,0,111,67,72,150,185,0,0,0,0,0,-1024,0,0
21650,13,18,15,18,250,0,0,0,0,0,-256,0,0,103,90,92,87,185,0,0,0,0,0,-1024,0,0
21700,13,18,15,17,250,0,0,0,0,0,-256,0,0,87,151,189,30,185,0,0,0,0,0,-1024,0,0
21750,13,17,15,17,250,0,0,0,0,0,-256,0,0,79,234,288,24,185,0,0,0,0,0,-1024,0,0
21800,13,20,15,17,250,0,0,0,0,0,-256,0,0,105,209,341,21,185,0,0,0,0,0,-1024,0,0
21850,13,21,15,21,250,0,0,0,0,0,-256,0,0,76,65,248,16,185,0,0,0,0,0,-1024,0,0
21900,13,17,16,29,250,0,0,0,0,0,-256,0,0,16,29,63,15,185,0,0,0,0,0,-1024,0,0
21950,13,18,18,20,250,0,0,0,0,0,-256,0,0,12,13,16,15,185,0,0,0,0,0,-1024,0,0
22000,13,29,18,26,250,0,0,0,0,0,-256,0,0,15,12,14,15,185,0,0,0,0,0,-1024,0,0
22050,14,25,25,27,250,0,0,0,0,0,-256,0,0,13,12,14,15,185,0,0,0,0,0,-1024,0,0
22100,14,30,36,23,250,0,0,0,0,0,-256,0,0,13,12,13,15,185,0,0,0,0,0,-1024,0,0
22150,15,30,23,20,250,0,0,0,0,0,-256,0,0,12,12,13,14,185,0,0,0,0,0,-1024,0,0
22200,17,33,86,22,250,0,0,0,0,0,-256,0,0,12,12,13,14,185,0,0,0,0,0,-1024,0,0
22250,58,35,101,18,250,0,0,0,0,0,-256,0,0,12,12,12,14,185,0,0,0,0,0,-1024,0,0
22300,169,34,139,18,250,0,0,0,0,0,-256,0,0,13,12,12,14,185,0,0,0,0,0,-1024,0,0
22350,242,55,177,18,250,0,0,0,0,0,-256,0,0,13,12,12,13,185,0,0,0,0,0,-1024,0,0
22400,336,74,178,17,250,0,0,0,0,0,-256,0,0,13,12,13,39,185,0,0,0,0,0,-1024,0,0
22450,391,56,239,16,250,0,0,0,0,0,-256,0,0,20,12,12,109,185,0,0,0,0,0,-1024,0,0
22500,443,42,226,17,250,0,0,0,0,0,-256,0,0,32,12,13,246,185,0,0,0,0,0,-1024,0,0
22550,80,80,23,16,250,0,0,0,0,0,-256,0,0,26,12,13,379,185,0,0,0,0,0,-1024,0,0
22600,14,17,18,17,250,0,0,0,0,0,-256,0,0,122,12,12,430,185,0,0,0,0,0,-1024,0,0
22650,14,18,16,17,250,0,0,0,0,0,-256,0,0,79,13,14,472,185,0,0,0,0,0,-1024,0,0
22700,14,18,15,18,250,0,0,0,0,0,-256,0,0,16,13,19,463,185,0,0,0,0,0,-1024,0,0
22750,13,16,15,18,250,0,0,0,0,0,-256,0,0,14,13,290,391,185,0,0,0,0,0,-1024,0,0
22800,13,17,15,18,250,0,0,0,0,0,-256,0,0,17,12,74,358,185,0,0,0,0,0,-1024,0,0
22850,13,16,15,18,250,0,0,0,0,0,-256,0,0,17,12,91,311,185,0,0,0,0,0,-1024,0,0
22900,13,16,15,17,250,0,0,0,0,0,-256,0,0,63,13,118,224,185,0,0,0,0,0,-1024,0,0
22950,13,18,15,17,250,0,0,0,0,0,-256,0,0,84,51,168,121,185,0,0,0,0,0,-1024,0,0
23000,13,18,15,17,250,0,0,0,0,0,-256,0,0,74,139,214,53,185,0,0,0,0,0,-1024,0,0
23050,13,17,15,15,250,0,0,0,0,0,-256,0,0,74,235,258,20,185,0,0,0,0,0,-1024,0,0
23100,13,17,15,19,250,0,0,0,0,0,-256,0,0,60,293,280,21,185,0,0,0,0,0,-1024,0,0
23150,13,17,15,20,250,0,0,0,0,0,-256,0,0,79,172,202,18,185,0,0,0,0,0,-1024,0,0
23200,13,16,15,25,250,0,0,0,0,0,-256,0,0,17,25,43,15,185,0,0,0,0,0,-1024,0,0
23250,13,18,16,31,250,0,0,0,0,0,-256,0,0,12,13,16,16,185,0,0,0,0,0,-1024,0,0
23300,13,20,15,23,250,0,0,0,0,0,-256,0,0,12,13,11,15,185,0,0,0,0,0,-1024,0,0
23350,14,18,17,22,250,0,0,0,0,0,-256,0,0,12,12,14,15,185,0,0,0,0,0,-1024,0,0
23400,15,24,19,25,250,0,0,0,0,0,-256,0,0,18,12,13,14,185,0,0,0,0,0,-1024,0,0
23450,16,30,22,20,250,0,0,0,0,0,-256,0,0,15,12,13,14,185,0,0,0,0,0,-1024,0,0
23500,36,31,55,18,250,0,0,0,0,0,-256,0,0,12,12,13,13,185,0,0,0,0,0,-1024,0,0
23550,78,27,91,19,250,0,0,0,0,0,-256,0,0,13,12,13,13,185,0,0,0,0,0,-1024,0,0
23600,138,40,113,17,250,0,0,0,0,0,-256,0,0,12,12,13,13,185,0,0,0,0,0,-1024,0,0
23650,214,63,132,18,250,0,0,0,0,0,-256,0,0,12,12,12,16,185,0,0,0,0,0,-1024,0,0
23700,253,80,110,17,250,0,0,0,0,0,-256,0,0,18,12,12,64,185,0,0,0,0,0,-1024,0,0
