Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
2250,21,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,81,210,0,0,0,0,0,0,0,0
2300,20,16,15,15,10,0,0,0,0,0,-1792,0,0,38,15,18,81,210,0,0,0,0,0,0,0,0
2350,21,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,77,210,0,0,0,0,0,0,0,0
2400,21,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,79,210,0,0,0,0,0,0,0,0
2450,21,16,15,15,10,0,0,0,0,0,-1792,0,0,38,15,18,79,210,0,0,0,0,0,0,0,0
2500,21,16,15,15,10,0,0,0,0,0,-1792,0,0,40,15,18,81,210,0,0,0,0,0,0,0,0
2550,22,16,15,14,10,0,0,0,0,0,-1792,0,0,45,15,19,83,210,0,0,0,0,0,0,0,0
2600,17,16,15,14,10,0,0,0,0,0,-1792,0,0,41,15,19,81,210,0,0,0,0,0,0,0,0
2650,20,15,15,14,10,0,0,0,0,0,-1792,0,0,43,14,18,78,210,0,0,0,0,0,0,0,0
2700,21,16,15,14,10,0,0,0,0,0,-1792,0,0,42,15,18,77,210,0,0,0,0,0,0,0,0
2750,21,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,80,210,0,0,0,0,0,0,0,0
2800,21,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,19,80,210,0,0,0,0,0,0,0,0
2850,21,16,15,14,10,0,0,0,0,0,-1792,0,0,41,15,19,80,210,0,0,0,0,0,0,0,0
2900,21,16,15,15,10,0,0,0,0,0,-1792,0,0,43,15,18,79,210,0,0,0,0,0,0,0,0
2950,22,16,15,14,10,0,0,0,0,0,-1792,0,0,41,15,19,79,210,0,0,0,0,0,0,0,0
3000,22,16,15,14,10,0,0,0,0,0,-1792,0,0,41,15,18,79,210,0,0,0,0,0,0,0,0
3050,22,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,80,210,0,0,0,0,0,0,0,0
3100,23,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,18,81,210,0,0,0,0,0,0,0,0
3150,22,15,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,82,210,0,0,0,0,0,0,0,0
3200,24,15,15,14,10,0,0,0,0,0,-1792,0,0,41,15,19,81,210,0,0,0,0,0,0,0,0
3250,23,15,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,78,210,0,0,0,0,0,0,0,0
3300,20,15,15,14,10,0,0,0,0,0,-1792,0,0,39,15,18,77,210,0,0,0,0,0,0,0,0
3350,23,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,81,210,0,0,0,0,0,0,0,0
3400,23,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,18,80,210,0,0,0,0,0,0,0,0
3450,23,15,15,14,10,0,0,0,0,0,-1792,0,0,40,15,18,80,210,0,0,0,0,0,0,0,0
3500,23,15,15,14,10,0,0,0,0,0,-1792,0,0,41,15,18,78,210,0,0,0,0,0,0,0,0
3550,23,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,19,79,210,0,0,0,0,0,0,0,0
3600,22,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,20,79,210,0,0,0,0,0,0,0,0
3650,19,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,18,78,210,0,0,0,0,0,0,0,0
3700,21,16,15,14,10,0,0,0,0,0,-1792,0,0,39,14,18,79,210,0,0,0,0,0,0,0,0
3750,23,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,79,210,0,0,0,0,0,0,0,0
3800,23,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,77,210,0,0,0,0,0,0,0,0
3850,24,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,72,210,0,0,0,0,0,0,0,0
3900,23,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,76,210,0,0,0,0,0,0,0,0
3950,22,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,78,210,0,0,0,0,0,0,0,0
4000,23,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,78,210,0,0,0,0,0,0,0,0
4050,21,16,15,14,10,0,0,0,0,0,-1792,0,0,41,14,18,77,210,0,0,0,0,0,0,0,0
4100,22,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,18,75,210,0,0,0,0,0,0,0,0
4150,21,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,19,76,210,0,0,0,0,0,0,0,0
4200,22,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,79,210,0,0,0,0,0,0,0,0
4250,22,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,79,210,0,0,0,0,0,0,0,0
4300,23,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,89,210,0,0,0,0,0,0,0,0
4350,25,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,75,210,0,0,0,0,0,0,0,0
4400,21,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,77,210,0,0,0,0,0,0,0,0
4450,23,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,20,80,210,0,0,0,0,0,0,0,0
4500,22,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,77,210,0,0,0,0,0,0,0,0
4550,23,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,80,210,0,0,0,0,0,0,0,0
4600,23,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,19,79,210,0,0,0,0,0,0,0,0
4650,23,16,15,14,10,0,0,0,0,0,-1792,0,0,42,15,19,75,210,0,0,0,0,0,0,0,0
4700,26,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,78,210,0,0,0,0,0,0,0,0
4750,21,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,79,210,0,0,0,0,0,0,0,0
4800,23,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,20,80,210,0,0,0,0,0,0,0,0
4850,24,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,18,79,210,0,0,0,0,0,0,0,0
4900,24,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,77,210,0,0,0,0,0,0,0,0
4950,26,16,15,14,10,0,0,0,0,0,-1792,0,0,40,15,19,78,210,0,0,0,0,0,0,0,0
5000,26,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,20,81,210,0,0,0,0,0,0,0,0
5050,20,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,80,210,0,0,0,0,0,0,0,0
5100,24,15,15,14,10,0,0,0,0,0,-1792,0,0,36,14,18,82,210,0,0,0,0,0,0,0,0
5150,25,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,81,210,0,0,0,0,0,0,0,0
5200,26,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,19,79,210,0,0,0,0,0,0,0,0
5250,27,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,78,210,0,0,0,0,0,0,0,0
5300,26,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,78,210,0,0,0,0,0,0,0,0
5350,26,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,82,210,0,0,0,0,0,0,0,0
5400,89,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,82,210,0,0,0,0,0,0,0,0
5450,26,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,81,210,0,0,0,0,0,0,0,0
5500,26,16,15,14,10,0,0,0,0,0,-1792,0,0,38,15,18,78,210,0,0,0,0,0,0,0,0
5550,27,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,80,210,0,0,0,0,0,0,0,0
5600,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,84,210,0,0,0,0,0,0,0,0
5650,25,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,80,210,0,0,0,0,0,0,0,0
5700,25,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,80,210,0,0,0,0,0,0,0,0
5750,22,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,79,210,0,0,0,0,0,0,0,0
5800,26,15,15,14,10,0,0,0,0,0,-1792,0,0,33,14,18,78,210,0,0,0,0,0,0,0,0
5850,27,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,78,210,0,0,0,0,0,0,0,0
5900,23,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,80,210,0,0,0,0,0,0,0,0
5950,25,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,18,81,210,0,0,0,0,0,0,0,0
6000,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,79,210,0,0,0,0,0,0,0,0
6050,25,16,15,18,10,0,0,0,0,0,-1792,0,0,34,15,19,78,210,0,0,0,0,0,0,0,0
6100,27,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,76,210,0,0,0,0,0,0,0,0
6150,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,14,18,80,210,0,0,0,0,0,0,0,0
6200,26,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,81,210,0,0,0,0,0,0,0,0
6250,25,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,18,80,210,0,0,0,0,0,0,0,0
6300,26,15,15,14,10,0,0,0,0,0,-1792,0,0,36,14,19,78,210,0,0,0,0,0,0,0,0
6350,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,77,210,0,0,0,0,0,0,0,0
6400,27,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,77,210,0,0,0,0,0,0,0,0
6450,27,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,77,210,0,0,0,0,0,0,0,0
6500,24,15,15,14,10,0,0,0,0,0,-1792,0,0,35,29,18,77,210,0,0,0,0,0,0,0,0
6550,25,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,78,210,0,0,0,0,0,0,0,0
6600,25,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,78,210,0,0,0,0,0,0,0,0
6650,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,75,210,0,0,0,0,0,0,0,0
6700,27,15,15,14,10,0,0,0,0,0,-1792,0,0,36,14,19,77,210,0,0,0,0,0,0,0,0
6750,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,77,210,0,0,0,0,0,0,0,0
6800,25,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,89,210,0,0,0,0,0,0,0,0
6850,25,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,75,210,0,0,0,0,0,0,0,0
6900,25,15,15,14,10,0,0,0,0,0,-1792,0,0,47,15,20,76,210,0,0,0,0,0,0,0,0
6950,26,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,77,210,0,0,0,0,0,0,0,0
7000,26,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,78,210,0,0,0,0,0,0,0,0
7050,31,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,77,210,0,0,0,0,0,0,0,0
7100,25,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,79,210,0,0,0,0,0,0,0,0
7150,24,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,79,210,0,0,0,0,0,0,0,0
7200,25,16,15,14,10,0,0,0,0,0,-1792,0,0,39,15,20,74,210,0,0,0,0,0,0,0,0
7250,26,15,15,14,10,0,0,0,0,0,-1792,0,0,38,15,18,76,210,0,0,0,0,0,0,0,0
7300,27,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,79,210,0,0,0,0,0,0,0,0
7350,25,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,80,210,0,0,0,0,0,0,0,0
7400,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,80,210,0,0,0,0,0,0,0,0
7450,27,15,15,14,10,0,0,0,0,0,-1792,0,0,21,15,19,77,210,0,0,0,0,0,0,0,0
7500,27,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,74,210,0,0,0,0,0,0,0,0
7550,22,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,70,210,0,0,0,0,0,0,0,0
7600,26,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,81,210,0,0,0,0,0,0,0,0
7650,27,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,79,210,0,0,0,0,0,0,0,0
7700,25,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,20,78,210,0,0,0,0,0,0,0,0
7750,21,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,82,210,0,0,0,0,0,0,0,0
7800,27,16,15,14,10,0,0,0,0,0,-1792,0,0,23,15,19,76,210,0,0,0,0,0,0,0,0
7850,24,15,13,14,10,0,0,0,0,0,-1792,0,0,35,15,19,76,210,0,0,0,0,0,0,0,0
7900,22,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,18,96,210,0,0,0,0,0,0,0,0
7950,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,81,210,0,0,0,0,0,0,0,0
8000,27,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,79,210,0,0,0,0,0,0,0,0
8050,28,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,77,210,0,0,0,0,0,0,0,0
8100,28,15,15,14,10,0,0,0,0,0,-1792,0,0,36,14,18,79,210,0,0,0,0,0,0,0,0
8150,27,16,15,14,10,0,0,0,0,0,-1792,0,0,109,15,19,80,210,0,0,0,0,0,0,0,0
8200,26,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,83,210,0,0,0,0,0,0,0,0
8250,22,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,93,210,0,0,0,0,0,0,0,0
8300,26,15,15,14,10,0,0,0,0,0,-1792,0,0,37,15,18,79,210,0,0,0,0,0,0,0,0
8350,29,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,76,210,0,0,0,0,0,0,0,0
8400,30,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,20,79,210,0,0,0,0,0,0,0,0
8450,28,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,18,79,210,0,0,0,0,0,0,0,0
8500,27,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,84,210,0,0,0,0,0,0,0,0
8550,26,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,88,210,0,0,0,0,0,0,0,0
8600,22,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,73,210,0,0,0,0,0,0,0,0
8650,31,15,15,14,10,0,0,0,0,0,-1792,0,0,37,14,18,87,210,0,0,0,0,0,0,0,0
8700,30,16,15,14,10,0,0,0,0,0,-1792,0,0,34,14,18,90,210,0,0,0,0,0,0,0,0
8750,30,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,18,91,210,0,0,0,0,0,0,0,0
8800,27,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,96,210,0,0,0,0,0,0,0,0
8850,28,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,18,90,210,0,0,0,0,0,0,0,0
8900,30,16,15,13,10,0,0,0,0,0,-1792,0,0,36,15,18,87,210,0,0,0,0,0,0,0,0
8950,20,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,126,210,0,0,0,0,0,0,0,0
9000,30,16,15,14,10,0,0,0,0,0,-1792,0,0,31,13,18,90,210,0,0,0,0,0,0,0,0
9050,28,15,15,14,10,0,0,0,0,0,-1792,0,0,32,15,18,86,210,0,0,0,0,0,0,0,0
9100,25,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,18,89,210,0,0,0,0,0,0,0,0
9150,28,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,90,210,0,0,0,0,0,0,0,0
9200,36,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,88,210,0,0,0,0,0,0,0,0
9250,34,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,18,88,210,0,0,0,0,0,0,0,0
9300,23,15,15,14,10,0,0,0,0,0,-1792,0,0,34,14,18,88,210,0,0,0,0,0,0,0,0
9350,27,16,15,14,10,0,0,0,0,0,-1792,0,0,31,13,18,90,210,0,0,0,0,0,0,0,0
9400,27,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,87,210,0,0,0,0,0,0,0,0
9450,26,16,15,14,10,0,0,0,0,0,-1792,0,0,37,15,19,84,210,0,0,0,0,0,0,0,0
9500,27,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,82,210,0,0,0,0,0,0,0,0
9550,28,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,84,210,0,0,0,0,0,0,0,0
9600,27,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,89,210,0,0,0,0,0,0,0,0
9650,17,15,15,14,10,0,0,0,0,0,-1792,0,0,33,15,20,84,210,0,0,0,0,0,0,0,0
9700,27,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,83,210,0,0,0,0,0,0,0,0
9750,29,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,85,210,0,0,0,0,0,0,0,0
9800,28,16,15,14,10,0,0,0,0,0,-1792,0,0,35,15,20,84,210,0,0,0,0,0,0,0,0
9850,30,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,84,210,0,0,0,0,0,0,0,0
9900,26,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,20,85,210,0,0,0,0,0,0,0,0
9950,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,20,88,210,0,0,0,0,0,0,0,0
10000,26,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,20,85,210,0,0,0,0,0,0,0,0
10050,29,15,15,14,10,0,0,0,0,0,-1792,0,0,36,14,15,82,210,0,0,0,0,0,0,0,0
10100,30,15,15,14,10,0,0,0,0,0,-1792,0,0,35,15,19,84,210,0,0,0,0,0,0,0,0
10150,27,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,84,210,0,0,0,0,0,0,0,0
10200,27,16,15,14,10,0,0,0,0,0,-1792,0,0,31,15,19,87,210,0,0,0,0,0,0,0,0
10250,27,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,86,210,0,0,0,0,0,0,0,0
10300,30,15,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,82,210,0,0,0,0,0,0,0,0
10350,37,15,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,84,210,0,0,0,0,0,0,0,0
10400,28,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,27,82,210,0,0,0,0,0,0,0,0
10450,26,15,15,14,10,0,0,0,0,0,-1792,0,0,32,15,18,84,210,0,0,0,0,0,0,0,0
10500,26,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,19,84,210,0,0,0,0,0,0,0,0
10550,28,16,15,14,10,0,0,0,0,0,-1792,0,0,31,15,19,88,210,0,0,0,0,0,0,0,0
10600,25,16,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,87,210,0,0,0,0,0,0,0,0
10650,31,16,15,14,10,0,0,0,0,0,-1792,0,0,36,15,20,100,210,0,0,0,0,0,0,0,0
10700,278,15,15,14,10,0,0,0,0,0,-1792,0,0,34,14,20,83,210,0,0,0,0,0,0,0,0
10750,30,15,15,14,10,0,0,0,0,0,-1792,0,0,31,15,21,85,210,0,0,0,0,0,0,0,0
10800,28,15,15,14,10,0,0,0,0,0,-1792,0,0,32,15,18,86,210,0,0,0,0,0,0,0,0
10850,29,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,85,210,0,0,0,0,0,0,0,0
10900,31,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,81,210,0,0,0,0,0,0,0,0
10950,31,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,84,210,0,0,0,0,0,0,0,0
11000,28,16,15,14,10,0,0,0,0,0,-1792,0,0,26,15,19,85,210,0,0,0,0,0,0,0,0
11050,26,15,15,14,10,0,0,0,0,0,-1792,0,0,31,15,19,85,210,0,0,0,0,0,0,0,0
11100,29,15,15,14,10,0,0,0,0,0,-1792,0,0,34,15,17,83,210,0,0,0,0,0,0,0,0
11150,31,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,80,210,0,0,0,0,0,0,0,0
11200,33,16,15,14,10,0,0,0,0,0,-1792,0,0,34,15,19,77,210,0,0,0,0,0,0,0,0
11250,34,17,15,14,10,0,0,0,0,0,-1792,0,0,33,15,19,78,210,0,0,0,0,0,0,0,0
11300,30,16,15,14,10,0,0,0,0,0,-1792,0,0,32,15,19,85,210,0,0,0,0,0,0,0,0
11350,36,17,15,15,10,0,0,0,0,0,-1792,0,0,25,15,20,85,210,0,0,0,0,0,0,0,0
11400,29,17,15,14,10,0,0,0,0,0,-1792,0,0,35,15,20,93,210,0,0,0,0,0,0,0,0
11450,29,17,15,14,10,0,0,0,0,0,-1792,0,0,34,15,17,113,210,0,0,0,0,0,0,0,0
11500,31,16,15,14,10,0,0,0,0,0,-1792,0,0,36,14,18,113,210,0,0,0,0,0,0,0,0
11550,31,16,15,14,10,0,0,0,0,0,-1792,0,0,39,14,18,132,210,0,0,0,0,0,0,0,0
11600,30,16,15,14,10,0,0,0,0,0,-1792,0,0,46,15,18,128,210,0,0,0,0,0,0,0,0
11650,31,16,15,14,10,0,0,0,0,0,-1792,0,0,44,14,18,125,210,0,0,0,0,0,0,0,0
11700,36,16,15,14,10,0,0,0,0,0,-1792,0,0,36,14,17,117,210,0,0,0,0,0,0,0,0
11750,42,17,15,14,10,0,0,0,0,0,-1792,0,0,27,14,16,120,210,0,0,0,0,0,0,0,0
11800,43,17,16,14,10,0,0,0,0,0,-1792,0,0,26,13,15,116,210,0,0,0,0,0,0,0,0
11850,53,18,17,14,10,0,0,0,0,0,-1792,0,0,52,13,13,145,210,0,0,0,0,0,0,0,0
11900,52,17,16,13,10,0,0,0,0,0,-1792,0,0,75,13,13,189,210,0,0,0,0,0,0,0,0
11950,20,15,15,13,10,0,0,0,0,0,-1792,0,0,73,13,13,262,210,0,0,0,0,0,0,0,0
12000,14,15,15,13,10,0,0,0,0,0,-1792,0,0,90,14,13,369,210,0,0,0,0,0,0,0,0
