Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
4250,14,16,18,185,250,0,0,0,0,0,-256,0,0,17,14,15,293,185,0,0,0,0,0,-1024,0,0
4300,14,16,18,189,250,0,0,0,0,0,-256,0,0,17,14,15,293,185,0,0,0,0,0,-1024,0,0
4350,14,19,18,191,250,0,0,0,0,0,-256,0,0,17,14,14,292,185,0,0,0,0,0,-1024,0,0
4400,14,16,18,188,250,0,0,0,0,0,-256,0,0,18,14,15,292,185,0,0,0,0,0,-1024,0,0
4450,14,16,18,188,250,0,0,0,0,0,-256,0,0,18,14,15,289,185,0,0,0,0,0,-1024,0,0
4500,14,16,18,199,250,0,0,0,0,0,-256,0,0,19,15,15,285,185,0,0,0,0,0,-1024,0,0
4550,14,16,18,193,250,0,0,0,0,0,-256,0,0,20,14,15,285,185,0,0,0,0,0,-1024,0,0
4600,14,16,18,242,250,0,0,0,0,0,-256,0,0,18,15,14,290,185,0,0,0,0,0,-1024,0,0
4650,14,16,18,185,250,0,0,0,0,0,-256,0,0,18,15,14,288,185,0,0,0,0,0,-1024,0,0
4700,14,17,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,287,185,0,0,0,0,0,-1024,0,0
4750,14,17,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,292,185,0,0,0,0,0,-1024,0,0
4800,14,16,18,198,250,0,0,0,0,0,-256,0,0,18,15,14,293,185,0,0,0,0,0,-1024,0,0
4850,14,16,19,195,250,0,0,0,0,0,-256,0,0,17,15,15,290,185,0,0,0,0,0,-1024,0,0
4900,13,16,19,193,250,0,0,0,0,0,-256,0,0,17,15,15,319,185,0,0,0,0,0,-1024,0,0
4950,14,16,18,197,250,0,0,0,0,0,-256,0,0,18,15,15,293,185,0,0,0,0,0,-1024,0,0
5000,14,16,18,191,250,0,0,0,0,0,-256,0,0,17,15,14,295,185,0,0,0,0,0,-1024,0,0
5050,14,16,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,295,185,0,0,0,0,0,-1024,0,0
5100,14,16,18,194,250,0,0,0,0,0,-256,0,0,22,15,15,292,185,0,0,0,0,0,-1024,0,0
5150,12,16,18,197,250,0,0,0,0,0,-256,0,0,17,15,15,295,185,0,0,0,0,0,-1024,0,0
5200,14,16,18,192,250,0,0,0,0,0,-256,0,0,17,14,15,292,185,0,0,0,0,0,-1024,0,0
5250,14,16,18,193,250,0,0,0,0,0,-256,0,0,17,15,15,291,185,0,0,0,0,0,-1024,0,0
5300,14,16,19,194,250,0,0,0,0,0,-256,0,0,18,15,15,291,185,0,0,0,0,0,-1024,0,0
5350,14,16,18,197,250,0,0,0,0,0,-256,0,0,17,15,15,293,185,0,0,0,0,0,-1024,0,0
5400,14,16,18,197,250,0,0,0,0,0,-256,0,0,17,15,15,292,185,0,0,0,0,0,-1024,0,0
5450,14,17,18,194,250,0,0,0,0,0,-256,0,0,17,15,15,273,185,0,0,0,0,0,-1024,0,0
5500,14,16,19,194,250,0,0,0,0,0,-256,0,0,17,15,15,288,185,0,0,0,0,0,-1024,0,0
5550,14,17,19,196,250,0,0,0,0,0,-256,0,0,17,15,15,289,185,0,0,0,0,0,-1024,0,0
5600,14,17,19,197,250,0,0,0,0,0,-256,0,0,17,15,15,289,185,0,0,0,0,0,-1024,0,0
5650,14,17,19,184,250,0,0,0,0,0,-256,0,0,17,15,15,283,185,0,0,0,0,0,-1024,0,0
5700,14,17,19,197,250,0,0,0,0,0,-256,0,0,18,15,15,284,185,0,0,0,0,0,-1024,0,0
5750,14,17,18,199,250,0,0,0,0,0,-256,0,0,17,15,15,287,185,0,0,0,0,0,-1024,0,0
5800,14,17,19,194,250,0,0,0,0,0,-256,0,0,17,15,15,290,185,0,0,0,0,0,-1024,0,0
5850,14,17,19,194,250,0,0,0,0,0,-256,0,0,18,15,15,289,185,0,0,0,0,0,-1024,0,0
5900,14,16,19,207,250,0,0,0,0,0,-256,0,0,17,15,15,286,185,0,0,0,0,0,-1024,0,0
5950,14,17,19,197,250,0,0,0,0,0,-256,0,0,17,15,15,290,185,0,0,0,0,0,-1024,0,0
6000,14,16,18,195,250,0,0,0,0,0,-256,0,0,17,15,15,288,185,0,0,0,0,0,-1024,0,0
6050,14,16,19,195,250,0,0,0,0,0,-256,0,0,18,15,15,288,185,0,0,0,0,0,-1024,0,0
6100,14,16,19,194,250,0,0,0,0,0,-256,0,0,18,15,15,286,185,0,0,0,0,0,-1024,0,0
6150,14,16,19,195,250,0,0,0,0,0,-256,0,0,31,15,15,289,185,0,0,0,0,0,-1024,0,0
6200,14,17,18,197,250,0,0,0,0,0,-256,0,0,17,15,15,283,185,0,0,0,0,0,-1024,0,0
6250,13,16,18,207,250,0,0,0,0,0,-256,0,0,17,14,15,277,185,0,0,0,0,0,-1024,0,0
6300,14,17,18,197,250,0,0,0,0,0,-256,0,0,18,15,15,276,185,0,0,0,0,0,-1024,0,0
6350,14,17,19,197,250,0,0,0,0,0,-256,0,0,18,15,16,276,185,0,0,0,0,0,-1024,0,0
6400,14,17,19,196,250,0,0,0,0,0,-256,0,0,18,15,16,277,185,0,0,0,0,0,-1024,0,0
6450,13,17,19,220,250,0,0,0,0,0,-256,0,0,18,15,16,276,185,0,0,0,0,0,-1024,0,0
6500,14,17,18,198,250,0,0,0,0,0,-256,0,0,18,15,15,242,185,0,0,0,0,0,-1024,0,0
6550,14,17,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,280,185,0,0,0,0,0,-1024,0,0
6600,14,17,18,194,250,0,0,0,0,0,-256,0,0,18,15,15,279,185,0,0,0,0,0,-1024,0,0
6650,14,16,19,195,250,0,0,0,0,0,-256,0,0,18,15,15,279,185,0,0,0,0,0,-1024,0,0
6700,14,16,19,196,250,0,0,0,0,0,-256,0,0,17,15,15,281,185,0,0,0,0,0,-1024,0,0
6750,14,16,19,196,250,0,0,0,0,0,-256,0,0,17,14,16,250,185,0,0,0,0,0,-1024,0,0
6800,14,16,18,196,250,0,0,0,0,0,-256,0,0,17,15,15,286,185,0,0,0,0,0,-1024,0,0
6850,13,16,18,198,250,0,0,0,0,0,-256,0,0,18,14,15,284,185,0,0,0,0,0,-1024,0,0
6900,13,16,18,193,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
6950,13,16,18,195,250,0,0,0,0,0,-256,0,0,18,14,15,287,185,0,0,0,0,0,-1024,0,0
7000,13,16,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,285,185,0,0,0,0,0,-1024,0,0
7050,13,16,18,196,250,0,0,0,0,0,-256,0,0,18,14,15,282,185,0,0,0,0,0,-1024,0,0
7100,13,16,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,281,185,0,0,0,0,0,-1024,0,0
7150,14,17,18,195,250,0,0,0,0,0,-256,0,0,18,15,16,283,185,0,0,0,0,0,-1024,0,0
7200,14,17,18,195,250,0,0,0,0,0,-256,0,0,18,15,15,287,185,0,0,0,0,0,-1024,0,0
7250,14,17,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,282,185,0,0,0,0,0,-1024,0,0
7300,14,16,18,194,250,0,0,0,0,0,-256,0,0,18,15,15,283,185,0,0,0,0,0,-1024,0,0
7350,14,16,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,285,185,0,0,0,0,0,-1024,0,0
7400,14,16,18,195,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
7450,14,17,18,195,250,0,0,0,0,0,-256,0,0,18,15,15,283,185,0,0,0,0,0,-1024,0,0
7500,14,16,18,194,250,0,0,0,0,0,-256,0,0,17,15,15,283,185,0,0,0,0,0,-1024,0,0
7550,14,16,18,194,250,0,0,0,0,0,-256,0,0,18,14,15,257,185,0,0,0,0,0,-1024,0,0
7600,14,16,18,193,250,0,0,0,0,0,-256,0,0,17,14,15,283,185,0,0,0,0,0,-1024,0,0
7650,13,16,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,282,185,0,0,0,0,0,-1024,0,0
7700,13,16,18,193,250,0,0,0,0,0,-256,0,0,18,14,15,283,185,0,0,0,0,0,-1024,0,0
7750,14,16,18,195,250,0,0,0,0,0,-256,0,0,17,14,15,285,185,0,0,0,0,0,-1024,0,0
7800,14,17,18,193,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
7850,14,16,19,193,250,0,0,0,0,0,-256,0,0,18,14,15,280,185,0,0,0,0,0,-1024,0,0
7900,13,16,19,162,250,0,0,0,0,0,-256,0,0,18,15,15,281,185,0,0,0,0,0,-1024,0,0
7950,14,17,18,196,250,0,0,0,0,0,-256,0,0,18,15,15,284,185,0,0,0,0,0,-1024,0,0
8000,14,17,18,195,250,0,0,0,0,0,-256,0,0,40,15,15,283,185,0,0,0,0,0,-1024,0,0
8050,14,17,19,192,250,0,0,0,0,0,-256,0,0,18,15,15,283,185,0,0,0,0,0,-1024,0,0
8100,13,16,18,193,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
8150,14,17,18,197,250,0,0,0,0,0,-256,0,0,18,15,15,288,185,0,0,0,0,0,-1024,0,0
8200,14,16,18,196,250,0,0,0,0,0,-256,0,0,18,14,15,287,185,0,0,0,0,0,-1024,0,0
8250,14,16,18,195,250,0,0,0,0,0,-256,0,0,18,15,15,285,185,0,0,0,0,0,-1024,0,0
8300,14,16,18,183,250,0,0,0,0,0,-256,0,0,18,14,15,284,185,0,0,0,0,0,-1024,0,0
8350,14,16,18,194,250,0,0,0,0,0,-256,0,0,18,15,15,284,185,0,0,0,0,0,-1024,0,0
8400,14,16,18,194,250,0,0,0,0,0,-256,0,0,18,14,15,287,185,0,0,0,0,0,-1024,0,0
8450,14,16,18,193,250,0,0,0,0,0,-256,0,0,18,15,15,285,185,0,0,0,0,0,-1024,0,0
8500,13,16,18,180,250,0,0,0,0,0,-256,0,0,19,15,15,281,185,0,0,0,0,0,-1024,0,0
8550,14,16,18,198,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
8600,13,15,18,193,250,0,0,0,0,0,-256,0,0,18,14,15,314,185,0,0,0,0,0,-1024,0,0
8650,13,15,18,189,250,0,0,0,0,0,-256,0,0,18,14,15,280,185,0,0,0,0,0,-1024,0,0
8700,13,16,18,190,250,0,0,0,0,0,-256,0,0,18,15,16,280,185,0,0,0,0,0,-1024,0,0
8750,13,15,18,191,250,0,0,0,0,0,-256,0,0,18,14,15,280,185,0,0,0,0,0,-1024,0,0
8800,14,15,18,192,250,0,0,0,0,0,-256,0,0,19,15,15,279,185,0,0,0,0,0,-1024,0,0
8850,14,15,18,191,250,0,0,0,0,0,-256,0,0,18,14,15,281,185,0,0,0,0,0,-1024,0,0
8900,13,15,18,200,250,0,0,0,0,0,-256,0,0,18,14,15,285,185,0,0,0,0,0,-1024,0,0
8950,14,15,18,192,250,0,0,0,0,0,-256,0,0,18,14,15,309,185,0,0,0,0,0,-1024,0,0
9000,14,16,19,167,250,0,0,0,0,0,-256,0,0,19,15,15,282,185,0,0,0,0,0,-1024,0,0
9050,14,15,18,127,250,0,0,0,0,0,-256,0,0,17,14,14,258,185,0,0,0,0,0,-1024,0,0
9100,14,58,19,123,250,0,0,0,0,0,-256,0,0,16,14,13,243,185,0,0,0,0,0,-1024,0,0
9150,14,15,21,136,250,0,0,0,0,0,-256,0,0,13,14,12,244,185,0,0,0,0,0,-1024,0,0
9200,14,16,27,146,250,0,0,0,0,0,-256,0,0,13,14,13,282,185,0,0,0,0,0,-1024,0,0
9250,14,16,35,153,250,0,0,0,0,0,-256,0,0,13,14,12,328,185,0,0,0,0,0,-1024,0,0
9300,14,17,65,147,250,0,0,0,0,0,-256,0,0,16,15,12,390,185,0,0,0,0,0,-1024,0,0
9350,13,14,62,129,250,0,0,0,0,0,-256,0,0,15,18,12,427,185,0,0,0,0,0,-1024,0,0
9400,13,14,16,138,250,0,0,0,0,0,-256,0,0,17,27,12,490,185,0,0,0,0,0,-1024,0,0
9450,13,15,15,139,250,0,0,0,0,0,-256,0,0,20,47,13,492,185,0,0,0,0,0,-1024,0,0
9500,13,15,15,147,250,0,0,0,0,0,-256,0,0,13,52,12,469,185,0,0,0,0,0,-1024,0,0
9550,13,14,15,143,250,0,0,0,0,0,-256,0,0,14,65,12,445,185,0,0,0,0,0,-1024,0,0
9600,13,15,15,176,250,0,0,0,0,0,-256,0,0,12,48,12,412,185,0,0,0,0,0,-1024,0,0
9650,13,15,15,145,250,0,0,0,0,0,-256,0,0,12,68,13,337,185,0,0,0,0,0,-1024,0,0
9700,13,14,15,133,250,0,0,0,0,0,-256,0,0,12,65,12,284,185,0,0,0,0,0,-1024,0,0
9750,13,14,15,139,250,0,0,0,0,0,-256,0,0,12,62,12,312,185,0,0,0,0,0,-1024,0,0
9800,13,15,15,137,250,0,0,0,0,0,-256,0,0,12,63,12,364,185,0,0,0,0,0,-1024,0,0
9850,13,15,15,134,250,0,0,0,0,0,-256,0,0,12,78,12,407,185,0,0,0,0,0,-1024,0,0
9900,13,13,16,102,250,0,0,0,0,0,-256,0,0,12,64,12,403,185,0,0,0,0,0,-1024,0,0
9950,13,14,45,98,250,0,0,0,0,0,-256,0,0,12,58,12,338,185,0,0,0,0,0,-1024,0,0
10000,14,15,30,87,250,0,0,0,0,0,-256,0,0,11,36,12,283,185,0,0,0,0,0,-1024,0,0
10050,13,16,21,111,250,0,0,0,0,0,-256,0,0,13,18,12,246,185,0,0,0,0,0,-1024,0,0
10100,13,15,20,123,250,0,0,0,0,0,-256,0,0,31,13,12,194,185,0,0,0,0,0,-1024,0,0
10150,13,14,16,133,250,0,0,0,0,0,-256,0,0,13,13,12,216,185,0,0,0,0,0,-1024,0,0
10200,13,13,15,149,250,0,0,0,0,0,-256,0,0,12,14,12,118,185,0,0,0,0,0,-1024,0,0
10250,13,15,15,154,250,0,0,0,0,0,-256,0,0,14,13,12,68,185,0,0,0,0,0,-1024,0,0
10300,14,36,15,193,250,0,0,0,0,0,-256,0,0,13,13,12,53,185,0,0,0,0,0,-1024,0,0
10350,13,71,15,179,250,0,0,0,0,0,-256,0,0,12,12,12,62,185,0,0,0,0,0,-1024,0,0
10400,13,79,15,174,250,0,0,0,0,0,-256,0,0,13,12,12,51,185,0,0,0,0,0,-1024,0,0
10450,13,87,15,172,250,0,0,0,0,0,-256,0,0,13,38,12,29,185,0,0,0,0,0,-1024,0,0
10500,13,94,15,159,250,0,0,0,0,0,-256,0,0,12,12,12,23,185,0,0,0,0,0,-1024,0,0
10550,13,94,15,145,250,0,0,0,0,0,-256,0,0,13,12,12,31,185,0,0,0,0,0,-1024,0,0
10600,13,100,15,133,250,0,0,0,0,0,-256,0,0,12,12,12,20,185,0,0,0,0,0,-1024,0,0
10650,13,115,15,104,250,0,0,0,0,0,-256,0,0,13,12,12,29,185,0,0,0,0,0,-1024,0,0
10700,13,110,15,119,250,0,0,0,0,0,-256,0,0,13,12,14,16,185,0,0,0,0,0,-1024,0,0
10750,13,113,15,130,250,0,0,0,0,0,-256,0,0,13,12,12,24,185,0,0,0,0,0,-1024,0,0
10800,13,112,15,136,250,0,0,0,0,0,-256,0,0,13,12,12,20,185,0,0,0,0,0,-1024,0,0
10850,13,110,15,148,250,0,0,0,0,0,-256,0,0,13,12,12,19,185,0,0,0,0,0,-1024,0,0
10900,13,102,15,137,250,0,0,0,0,0,-256,0,0,13,12,12,23,185,0,0,0,0,0,-1024,0,0
10950,13,106,15,141,250,0,0,0,0,0,-256,0,0,13,12,12,18,185,0,0,0,0,0,-1024,0,0
11000,13,126,15,167,250,0,0,0,0,0,-256,0,0,13,12,12,23,185,0,0,0,0,0,-1024,0,0
11050,13,125,15,158,250,0,0,0,0,0,-256,0,0,13,12,12,24,185,0,0,0,0,0,-1024,0,0
11100,13,99,15,169,250,0,0,0,0,0,-256,0,0,13,12,13,25,185,0,0,0,0,0,-1024,0,0
11150,13,71,15,175,250,0,0,0,0,0,-256,0,0,12,14,13,31,185,0,0,0,0,0,-1024,0,0
11200,14,43,15,181,250,0,0,0,0,0,-256,0,0,14,14,13,43,185,0,0,0,0,0,-1024,0,0
11250,13,58,15,164,250,0,0,0,0,0,-256,0,0,13,16,13,129,185,0,0,0,0,0,-1024,0,0
11300,13,45,15,150,250,0,0,0,0,0,-256,0,0,16,16,13,255,185,0,0,0,0,0,-1024,0,0
11350,13,34,15,166,250,0,0,0,0,0,-256,0,0,15,15,13,363,185,0,0,0,0,0,-1024,0,0
11400,13,28,15,165,250,0,0,0,0,0,-256,0,0,15,15,13,436,185,0,0,0,0,0,-1024,0,0
11450,13,18,15,169,250,0,0,0,0,0,-256,0,0,15,13,12,480,185,0,0,0,0,0,-1024,0,0
11500,13,21,15,163,250,0,0,0,0,0,-256,0,0,15,13,12,474,185,0,0,0,0,0,-1024,0,0
11550,13,21,15,138,250,0,0,0,0,0,-256,0,0,15,13,12,461,185,0,0,0,0,0,-1024,0,0
11600,13,17,15,162,250,0,0,0,0,0,-256,0,0,19,15,12,449,185,0,0,0,0,0,-1024,0,0
11650,13,21,15,158,250,0,0,0,0,0,-256,0,0,25,16,13,439,185,0,0,0,0,0,-1024,0,0
11700,13,18,15,160,250,0,0,0,0,0,-256,0,0,28,17,13,451,185,0,0,0,0,0,-1024,0,0
11750,13,19,15,154,250,0,0,0,0,0,-256,0,0,25,17,12,472,185,0,0,0,0,0,-1024,0,0
11800,13,19,16,145,250,0,0,0,0,0,-256,0,0,23,16,13,420,185,0,0,0,0,0,-1024,0,0
